,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP,1999_POS,1999_TEAM,1999_GP,1999_MPG,1999_PTS,1999_FGM-FGA,1999_FG%,1999_3PM-3PA,1999_3P%,1999_FTM-FTA,1999_FT%,2000_POS,2000_TEAM,2000_GP,2000_MPG,2000_PTS,2000_FGM-FGA,2000_FG%,2000_3PM-3PA,2000_3P%,2000_FTM-FTA,2000_FT%,2001_POS,2001_TEAM,2001_GP,2001_MPG,2001_PTS,2001_FGM-FGA,2001_FG%,2001_3PM-3PA,2001_3P%,2001_FTM-FTA,2001_FT%,2002_POS,2002_TEAM,2002_GP,2002_MPG,2002_PTS,2002_FGM-FGA,2002_FG%,2002_3PM-3PA,2002_3P%,2002_FTM-FTA,2002_FT%,2003_POS,2003_TEAM,2003_GP,2003_MPG,2003_PTS,2003_FGM-FGA,2003_FG%,2003_3PM-3PA,2003_3P%,2003_FTM-FTA,2003_FT%,2004_POS,2004_TEAM,2004_GP,2004_MPG,2004_PTS,2004_FGM-FGA,2004_FG%,2004_3PM-3PA,2004_3P%,2004_FTM-FTA,2004_FT%,2005_POS,2005_TEAM,2005_GP,2005_MPG,2005_PTS,2005_FGM-FGA,2005_FG%,2005_3PM-3PA,2005_3P%,2005_FTM-FTA,2005_FT%,2006_POS,2006_TEAM,2006_GP,2006_MPG,2006_PTS,2006_FGM-FGA,2006_FG%,2006_3PM-3PA,2006_3P%,2006_FTM-FTA,2006_FT%,2007_POS,2007_TEAM,2007_GP,2007_MPG,2007_PTS,2007_FGM-FGA,2007_FG%,2007_3PM-3PA,2007_3P%,2007_FTM-FTA,2007_FT%,2008_POS,2008_TEAM,2008_GP,2008_MPG,2008_PTS,2008_FGM-FGA,2008_FG%,2008_3PM-3PA,2008_3P%,2008_FTM-FTA,2008_FT%,2009_POS,2009_TEAM,2009_GP,2009_MPG,2009_PTS,2009_FGM-FGA,2009_FG%,2009_3PM-3PA,2009_3P%,2009_FTM-FTA,2009_FT%,2010_POS,2010_TEAM,2010_GP,2010_MPG,2010_PTS,2010_FGM-FGA,2010_FG%,2010_3PM-3PA,2010_3P%,2010_FTM-FTA,2010_FT%,2011_POS,2011_TEAM,2011_GP,2011_MPG,2011_PTS,2011_FGM-FGA,2011_FG%,2011_3PM-3PA,2011_3P%,2011_FTM-FTA,2011_FT%,2012_POS,2012_TEAM,2012_GP,2012_MPG,2012_PTS,2012_FGM-FGA,2012_FG%,2012_3PM-3PA,2012_3P%,2012_FTM-FTA,2012_FT%,2013_POS,2013_TEAM,2013_GP,2013_MPG,2013_PTS,2013_FGM-FGA,2013_FG%,2013_3PM-3PA,2013_3P%,2013_FTM-FTA,2013_FT%,2014_POS,2014_TEAM,2014_GP,2014_MPG,2014_PTS,2014_FGM-FGA,2014_FG%,2014_3PM-3PA,2014_3P%,2014_FTM-FTA,2014_FT%,2015_POS,2015_TEAM,2015_GP,2015_MPG,2015_PTS,2015_FGM-FGA,2015_FG%,2015_3PM-3PA,2015_3P%,2015_FTM-FTA,2015_FT%,2016_POS,2016_TEAM,2016_GP,2016_MPG,2016_PTS,2016_FGM-FGA,2016_FG%,2016_3PM-3PA,2016_3P%,2016_FTM-FTA,2016_FT%
911,2014,25.0,HOU,Clint Capela,,3,100,1822,685,626,55,0.58,0.0,0.365,18.2,6.9,6.3,0.6,5.2,0.137,-0.2,0.8,C,HOU,11,23.7,10.1,4.5-7.5,.602,0.0-0.0,.000,1.0-2.4,.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,HOU,11,23.7,10.1,4.5-7.5,.602,0.0-0.0,.000,1.0-2.4,.423
912,2014,26.0,MIA,P.J. Hairston,University of North Carolina,2,111,2000,664,266,59,0.343,0.295,0.81,18.0,6.0,2.4,0.5,0.9,0.021,-3.9,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2014,27.0,PHO,Bogdan Bogdanovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2014,28.0,LAC,C.J. Wilcox,University of Washington,3,50,309,119,21,22,0.393,0.367,0.813,6.2,2.4,0.4,0.4,0.3,0.041,-4.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2014,29.0,OKC,Josh Huestis,Stanford University,1,5,55,14,10,0,0.417,0.667,0.0,11.0,2.8,2.0,0.0,0.0,0.01,-7.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2014,30.0,SAS,Kyle Anderson,"University of California, Los Angeles",3,122,1799,453,355,163,0.435,0.345,0.733,14.7,3.7,2.9,1.3,4.2,0.111,0.9,1.3,SG,SA,11,17.8,2.6,1.0-2.7,.367,0.4-0.6,.571,0.3-0.4,.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,SA,11,17.8,2.6,1.0-2.7,.367,0.4-0.6,.571,0.3-0.4,.750
917,2014,31.0,MIL,Damien Inglis,,1,20,156,36,31,10,0.351,0.231,0.875,7.8,1.8,1.6,0.5,-0.1,-0.024,-6.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2014,32.0,PHI,K.J. McDaniels,Clemson University,3,109,1730,628,257,84,0.406,0.289,0.766,15.9,5.8,2.4,0.8,1.1,0.029,-2.9,-0.4,SG,HOU,10,14.3,5.2,2.1-4.1,.512,0.6-1.9,.316,0.4-0.4,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,HOU/PHI,62,21.8,7.9,2.8-7.0,.396,0.7-2.4,.287,1.6-2.1,.752,SG,HOU,10,14.3,5.2,2.1-4.1,.512,0.6-1.9,.316,0.4-0.4,1.000
919,2014,33.0,CLE,Joe Harris,University of Virginia,3,67,772,241,75,42,0.414,0.345,0.591,11.5,3.6,1.1,0.6,0.3,0.019,-3.6,-0.3,SF,BKN,11,24.0,9.3,3.6-8.3,.440,1.6-5.2,.316,0.4-0.6,.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,BKN,11,24.0,9.3,3.6-8.3,.440,1.6-5.2,.316,0.4-0.6,.571
920,2014,34.0,NYK,Cleanthony Early,Wichita State University,2,56,801,241,123,42,0.346,0.263,0.75,14.3,4.3,2.2,0.8,-0.6,-0.039,-5.7,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,2014,35.0,UTA,Jarnell Stokes,University of Tennessee,3,28,151,67,40,7,0.581,0.0,0.531,5.4,2.4,1.4,0.3,0.6,0.203,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,2014,36.0,MIL,Johnny O'Bryant III,Louisiana State University,2,100,1225,300,240,49,0.395,1.0,0.582,12.3,3.0,2.4,0.5,-0.2,-0.009,-6.9,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,2014,37.0,TOR,DeAndre Daniels,University of Connecticut,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2014,38.0,DET,Spencer Dinwiddie,University of Colorado,2,46,614,203,65,126,0.314,0.173,0.746,13.3,4.4,1.4,2.7,0.2,0.014,-4.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,2014,39.0,PHI,Jerami Grant,Syracuse University,3,153,3646,1229,589,217,0.397,0.285,0.624,23.8,8.0,3.8,1.4,2.8,0.037,-2.2,-0.2,SF,PHI/OKC,11,18.5,6.3,2.5-5.5,.443,0.5-1.3,.429,0.8-2.0,.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,PHI,65,21.2,6.3,1.9-5.4,.352,0.8-2.4,.314,1.8-3.0,.591,SF,PHI/OKC,11,18.5,6.3,2.5-5.5,.443,0.5-1.3,.429,0.8-2.0,.409
926,2014,40.0,MIN,Glenn Robinson III,University of Michigan,3,90,875,278,123,43,0.413,0.304,0.662,9.7,3.1,1.4,0.5,0.9,0.05,-4.2,-0.5,SG,IND,10,10.6,3.4,1.4-3.6,.389,0.2-1.3,.154,0.4-0.8,.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,IND,10,10.6,3.4,1.4-3.6,.389,0.2-1.3,.154,0.4-0.8,.500
927,2014,41.0,DEN,Nikola Jokic,,2,91,1983,891,620,211,0.507,0.313,0.806,21.8,9.8,6.8,2.3,7.2,0.174,4.3,3.1,PF,DEN,11,22.7,8.6,3.5-7.3,.475,0.3-1.4,.200,1.5-1.9,.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,DEN,11,22.7,8.6,3.5-7.3,.475,0.3-1.4,.200,1.5-1.9,.762
928,2014,42.0,HOU,Nick Johnson,University of Arizona,1,28,262,74,39,11,0.347,0.238,0.68,9.4,2.6,1.4,0.4,-0.1,-0.02,-7.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,2014,43.0,ATL,Walter Tavares,,2,12,77,27,22,3,0.6,0.0,0.3,6.4,2.3,1.8,0.3,0.2,0.099,-2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,2014,44.0,MIN,Markel Brown,Oklahoma State University,2,109,1763,579,229,130,0.382,0.297,0.781,16.2,5.3,2.1,1.2,1.1,0.031,-2.7,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,2014,45.0,CHH,Dwight Powell,Stanford University,3,108,1427,549,373,59,0.484,0.188,0.732,13.2,5.1,3.5,0.5,4.2,0.142,-0.3,0.6,PF,DAL,10,19.9,6.0,2.5-5.4,.463,0.1-0.5,.200,0.9-1.5,.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,DAL,10,19.9,6.0,2.5-5.4,.463,0.1-0.5,.200,0.9-1.5,.600
932,2014,46.0,WAS,Jordan Clarkson,University of Missouri,3,150,4344,2106,536,422,0.443,0.338,0.817,29.0,14.0,3.6,2.8,5.0,0.055,-1.0,1.1,PG,LAL,12,26.3,14.8,6.0-12.1,.497,1.1-3.2,.342,1.8-2.1,.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,LAL,59,25.0,11.9,4.5-10.1,.448,0.6-2.1,.314,2.2-2.7,.829,PG,LAL,12,26.3,14.8,6.0-12.1,.497,1.1-3.2,.342,1.8-2.1,.840
933,2014,47.0,PHI,Russ Smith,University of Louisville,2,27,131,53,15,19,0.319,0.188,0.769,4.9,2.0,0.6,0.7,-0.2,-0.068,-6.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,2014,48.0,MIL,Lamar Patterson,University of Pittsburgh,1,35,395,84,50,39,0.35,0.245,0.727,11.3,2.4,1.4,1.1,0.2,0.025,-4.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,2014,49.0,CHI,Cameron Bairstow,University of New Mexico,2,36,167,44,36,7,0.296,0.2,0.846,4.6,1.2,1.0,0.2,-0.1,-0.021,-7.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,2014,50.0,PHO,Alec Brown,University of Wisconsin-Green Bay,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,2014,51.0,NYK,Thanasis Antetokounmpo,,1,2,6,6,1,0,0.75,0.0,0.0,3.0,3.0,0.5,0.0,0.0,0.291,-4.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,2014,52.0,PHI,Vasilije Micic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2014,53.0,MIN,Alessandro Gentile,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2014,54.0,PHI,Nemanja Dangubic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2014,55.0,MIA,Semaj Christon,Xavier University,1,12,197,47,17,33,0.328,0.3,0.571,16.4,3.9,1.4,2.8,0.0,-0.003,-6.6,-0.2,PG,OKC,12,16.4,3.9,1.7-5.1,.328,0.3-0.8,.300,0.3-0.6,.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,OKC,12,16.4,3.9,1.7-5.1,.328,0.3-0.8,.300,0.3-0.6,.571
942,2014,56.0,DEN,Roy Devyn Marble,University of Iowa,2,44,457,97,69,29,0.304,0.222,0.375,10.4,2.2,1.6,0.7,-0.3,-0.028,-5.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2014,57.0,IND,Louis Labeyrie,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2014,58.0,SAS,Jordan McRae,University of Tennessee,2,28,251,112,23,28,0.394,0.444,0.733,9.0,4.0,0.8,1.0,0.2,0.038,-5.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,2014,59.0,TOR,Xavier Thames,San Diego State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,2014,60.0,SAS,Cory Jefferson,Baylor University,2,58,581,205,161,16,0.444,0.125,0.583,10.0,3.5,2.8,0.3,0.9,0.071,-4.6,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,2015,1.0,MIN,Karl-Anthony Towns,University of Kentucky,2,92,2981,1723,945,189,0.534,0.351,0.803,32.4,18.7,10.3,2.1,9.4,0.152,2.8,3.6,C,MIN,10,35.4,22.0,8.5-17.5,.486,1.6-4.2,.381,3.4-4.5,.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,MIN,10,35.4,22.0,8.5-17.5,.486,1.6-4.2,.381,3.4-4.5,.756
948,2015,2.0,LAL,D'Angelo Russell,Ohio State University,2,92,2585,1255,315,322,0.412,0.358,0.741,28.1,13.6,3.4,3.5,0.6,0.012,-1.5,0.3,PG,LAL,12,27.2,16.8,5.9-14.0,.423,2.5-6.4,.390,2.4-3.2,.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,LAL,12,27.2,16.8,5.9-14.0,.423,2.5-6.4,.390,2.4-3.2,.763
949,2015,3.0,PHI,Jahlil Okafor,Duke University,2,63,1784,1041,412,75,0.506,0.167,0.67,28.3,16.5,6.5,1.2,1.4,0.036,-4.0,-0.9,C,PHI,10,19.3,11.3,4.8-9.8,.490,0.0-0.0,.000,1.7-3.0,.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,PHI,10,19.3,11.3,4.8-9.8,.490,0.0-0.0,.000,1.7-3.0,.567
