,RK,PLAYER,TEAM,GP,PPG,FTM,FTA,total_FTM,total_FTA,FT%
1106,27,"J.J. Redick, G",DUKE,33,27.4,6.5,7.4,213,243,0.877
1107,28,"Taquan Dean, G",LOU,27,16.4,2.9,3.3,78,89,0.876
1108,29,"Justin Ingram, G",TOL,31,14.6,4.1,4.7,127,145,0.876
1109,30,"David Johnson, G",SEMO,3,9.7,2.3,2.7,7,8,0.875
1110,31,"Paul Davis, C",MSU,32,17.8,5.0,5.7,160,183,0.874
1111,32,"C.J. Watson, G",TENN,28,15.3,4.7,5.4,131,150,0.873
1112,33,"Pooh Jeter, G",PORT,29,18.5,4.6,5.3,133,153,0.869
1113,34,"Blagoj Janev, F",UNH,29,14.4,3.4,3.9,99,114,0.868
1114,35,"Alain LaRoche, F",UNF,23,18.2,4.9,5.6,112,129,0.868
1115,36,"Jarrett Howell, G",UTA,30,14.2,4.0,4.7,121,140,0.864
1116,37,"Scott Greenman, G",PRIN,23,10.8,2.5,2.9,57,66,0.864
1117,38,"Tyronn Mitchell, G",NWST,32,8.1,2.3,2.7,75,87,0.862
1118,39,"Arvydas Eitutavicius, G",AMER,29,10.2,2.6,3.0,75,87,0.862
1119,40,"Cameron Bennerman, G-F",NCST,28,13.9,2.9,3.4,81,94,0.862
1120,41,"Daniel Horton, G",MICH,28,17.5,4.3,4.6,121,129,0.938
1121,42,"Blake Ahearn, G",MOST,28,16.8,3.8,4.1,107,115,0.93
1122,43,"Derek Raivio, G",GONZ,28,11.1,2.6,2.8,73,79,0.924
1123,44,"Jermaine Anderson, G",UNH,26,8.0,2.6,2.8,68,74,0.919
1124,45,"Josh Gomes, G",EIU,27,15.1,2.4,2.6,64,70,0.914
1125,46,"Shawan Robinson, G",CLEM,30,12.4,2.7,2.9,80,88,0.909
1126,47,"Peyton Stovall, G",BALL,2,15.0,5.0,5.5,10,11,0.909
1127,48,"Adam Vogelsberg, G",MTSU,28,12.4,3.9,4.3,108,119,0.908
1128,49,"Chris Hernandez, G",STAN,28,14.1,3.6,4.0,102,113,0.903
1129,50,"Andre Collins, G",L-MD,28,26.1,3.6,4.0,101,112,0.902
1130,51,"Gerry McNamara, G",SYR,34,16.4,3.2,3.6,109,121,0.901
1131,52,"Ronald Steele, G",ALA,29,13.8,3.7,4.1,106,118,0.898
1132,53,"Chris McCray, G",MD,16,15.2,3.8,4.3,61,68,0.897
1133,54,"Walker Russell, G",JVST,29,14.0,3.9,4.3,112,125,0.896
1134,55,"Allan Ray, G",NOVA,28,18.8,3.6,4.1,102,114,0.895
1135,56,"Chris Stephens, G",ORST,31,11.5,2.7,3.0,83,93,0.892
1136,57,"Keydren (Keekee) Clark, G",SPU,32,26.3,5.9,6.6,189,212,0.892
1137,58,"Marshall Strickland, G",IND,28,12.5,2.3,2.6,65,73,0.89
1138,59,"Jim Goffredo, G",HARV,26,14.9,2.8,3.2,73,82,0.89
1139,60,"T.J. Carter, G",UNCW,31,13.3,2.3,2.6,71,80,0.888
1140,61,"Anthony Morrow, G",GT,28,16.0,2.3,2.5,63,71,0.887
1141,62,"Taurean Green, G",FLA,33,13.8,4.4,5.0,145,164,0.884
1142,63,"Chris Quinn, G",ND,27,17.8,3.3,3.7,89,101,0.881
1143,64,"Daniel Kickert, F",SMC,28,16.7,3.4,3.9,95,108,0.88
1144,65,"Cyril Djoukeng, G",NICH,26,8.8,2.2,2.5,57,65,0.877
1145,66,"Lenny Jefferson, G",CCSU,26,10.5,2.5,2.8,64,73,0.877
1146,67,"J.J. Redick, G",DUKE,33,27.4,6.5,7.4,213,243,0.877
1147,68,"Taquan Dean, G",LOU,27,16.4,2.9,3.3,78,89,0.876
1148,69,"Justin Ingram, G",TOL,31,14.6,4.1,4.7,127,145,0.876
1149,70,"David Johnson, G",SEMO,3,9.7,2.3,2.7,7,8,0.875
1150,71,"Paul Davis, C",MSU,32,17.8,5.0,5.7,160,183,0.874
1151,72,"C.J. Watson, G",TENN,28,15.3,4.7,5.4,131,150,0.873
1152,73,"Pooh Jeter, G",PORT,29,18.5,4.6,5.3,133,153,0.869
1153,74,"Blagoj Janev, F",UNH,29,14.4,3.4,3.9,99,114,0.868
1154,75,"Alain LaRoche, F",UNF,23,18.2,4.9,5.6,112,129,0.868
1155,76,"Jarrett Howell, G",UTA,30,14.2,4.0,4.7,121,140,0.864
1156,77,"Scott Greenman, G",PRIN,23,10.8,2.5,2.9,57,66,0.864
1157,78,"Tyronn Mitchell, G",NWST,32,8.1,2.3,2.7,75,87,0.862
1158,79,"Arvydas Eitutavicius, G",AMER,29,10.2,2.6,3.0,75,87,0.862
1159,80,"Cameron Bennerman, G-F",NCST,28,13.9,2.9,3.4,81,94,0.862
1160,81,"Daniel Horton, G",MICH,28,17.5,4.3,4.6,121,129,0.938
1161,82,"Blake Ahearn, G",MOST,28,16.8,3.8,4.1,107,115,0.93
1162,83,"Derek Raivio, G",GONZ,28,11.1,2.6,2.8,73,79,0.924
1163,84,"Jermaine Anderson, G",UNH,26,8.0,2.6,2.8,68,74,0.919
1164,85,"Josh Gomes, G",EIU,27,15.1,2.4,2.6,64,70,0.914
1165,86,"Shawan Robinson, G",CLEM,30,12.4,2.7,2.9,80,88,0.909
1166,87,"Peyton Stovall, G",BALL,2,15.0,5.0,5.5,10,11,0.909
1167,88,"Adam Vogelsberg, G",MTSU,28,12.4,3.9,4.3,108,119,0.908
1168,89,"Chris Hernandez, G",STAN,28,14.1,3.6,4.0,102,113,0.903
1169,90,"Andre Collins, G",L-MD,28,26.1,3.6,4.0,101,112,0.902
1170,91,"Gerry McNamara, G",SYR,34,16.4,3.2,3.6,109,121,0.901
1171,92,"Ronald Steele, G",ALA,29,13.8,3.7,4.1,106,118,0.898
1172,93,"Chris McCray, G",MD,16,15.2,3.8,4.3,61,68,0.897
1173,94,"Walker Russell, G",JVST,29,14.0,3.9,4.3,112,125,0.896
1174,95,"Allan Ray, G",NOVA,28,18.8,3.6,4.1,102,114,0.895
1175,96,"Chris Stephens, G",ORST,31,11.5,2.7,3.0,83,93,0.892
1176,97,"Keydren (Keekee) Clark, G",SPU,32,26.3,5.9,6.6,189,212,0.892
1177,98,"Marshall Strickland, G",IND,28,12.5,2.3,2.6,65,73,0.89
1178,99,"Jim Goffredo, G",HARV,26,14.9,2.8,3.2,73,82,0.89
1179,100,"T.J. Carter, G",UNCW,31,13.3,2.3,2.6,71,80,0.888
1180,101,"Anthony Morrow, G",GT,28,16.0,2.3,2.5,63,71,0.887
1181,102,"Taurean Green, G",FLA,33,13.8,4.4,5.0,145,164,0.884
1182,103,"Chris Quinn, G",ND,27,17.8,3.3,3.7,89,101,0.881
1183,104,"Daniel Kickert, F",SMC,28,16.7,3.4,3.9,95,108,0.88
1184,105,"Cyril Djoukeng, G",NICH,26,8.8,2.2,2.5,57,65,0.877
1185,106,"Lenny Jefferson, G",CCSU,26,10.5,2.5,2.8,64,73,0.877
1186,107,"J.J. Redick, G",DUKE,33,27.4,6.5,7.4,213,243,0.877
1187,108,"Taquan Dean, G",LOU,27,16.4,2.9,3.3,78,89,0.876
1188,109,"Justin Ingram, G",TOL,31,14.6,4.1,4.7,127,145,0.876
1189,110,"David Johnson, G",SEMO,3,9.7,2.3,2.7,7,8,0.875
1190,111,"Paul Davis, C",MSU,32,17.8,5.0,5.7,160,183,0.874
1191,112,"C.J. Watson, G",TENN,28,15.3,4.7,5.4,131,150,0.873
1192,113,"Pooh Jeter, G",PORT,29,18.5,4.6,5.3,133,153,0.869
1193,114,"Blagoj Janev, F",UNH,29,14.4,3.4,3.9,99,114,0.868
1194,115,"Alain LaRoche, F",UNF,23,18.2,4.9,5.6,112,129,0.868
1195,116,"Jarrett Howell, G",UTA,30,14.2,4.0,4.7,121,140,0.864
1196,117,"Scott Greenman, G",PRIN,23,10.8,2.5,2.9,57,66,0.864
1197,118,"Tyronn Mitchell, G",NWST,32,8.1,2.3,2.7,75,87,0.862
1198,119,"Arvydas Eitutavicius, G",AMER,29,10.2,2.6,3.0,75,87,0.862
1199,120,"Cameron Bennerman, G-F",NCST,28,13.9,2.9,3.4,81,94,0.862
1200,1,"Ryan Toolson, G",UVU,29,15.6,3.3,3.4,96,99,0.97
1201,2,"Derek Raivio, G",GONZ,33,18.2,4.4,4.6,146,152,0.961
1202,3,"A.J. Graves, G",BUT,32,17.0,4.3,4.5,137,143,0.958
1203,4,"Blake Ahearn, G",MOST,32,15.4,3.4,3.7,109,117,0.932
1204,5,"Tristan Blackwood, G",CCSU,33,17.3,2.9,3.2,97,105,0.924
1205,6,"David Kool, G",WMU,29,11.4,3.4,3.7,99,108,0.917
1206,7,"Mike Schachtner, F",GB,33,14.9,3.2,3.5,104,114,0.912
1207,8,"Arvydas Eitutavicius, G",AMER,30,11.6,3.2,3.5,95,105,0.905
1208,9,"Leemire Goldwire, G",CHAR,30,14.5,3.2,3.5,95,105,0.905
1209,10,"Sharaud Curry, G",PROV,26,15.5,3.1,3.4,80,89,0.899
1210,11,"Brian Roberts, G",DAY,31,18.5,4.3,4.8,133,148,0.899
1211,12,"Jack McClinton, G",MIA,31,16.7,3.3,3.7,102,114,0.895
1212,13,"Vince Oliver, G",UCD,28,12.7,2.9,3.2,80,90,0.889
1213,14,"Jim Goffredo, G",HARV,28,15.4,3.4,3.8,95,107,0.888
1214,15,"Jaycee Carroll, G",USU,34,21.3,4.4,5.0,150,169,0.888
1215,16,"Josh Mayo, G",UIC,28,11.8,2.8,3.1,78,88,0.886
1216,17,"Dashaun Wood, G",WRST,32,19.8,4.4,4.9,140,158,0.886
1217,18,"Steve Barnes, G",SUU,30,12.9,2.3,2.6,70,79,0.886
1218,19,"Solomon Bozeman, G",USF,30,9.6,4.3,4.9,130,147,0.884
1219,20,"Drew Neitzel, G",MSU,33,18.1,3.6,4.1,119,135,0.881
1220,21,"Derek Coleman, G",RMU,28,12.8,2.6,3.0,74,84,0.881
1221,22,"Sean Singletary, G",UVA,30,18.9,5.9,6.7,177,201,0.881
1222,23,"Terry Bryant, G",SELA,30,9.6,2.7,3.0,80,91,0.879
1223,24,"Dionte Christmas, G",TEM,30,20.0,4.3,4.9,128,147,0.871
1224,25,"Adam Haluska, G",IOWA,31,20.5,5.4,6.2,167,192,0.87
1225,26,"Taurean Green, G",FLA,34,13.1,3.3,3.8,113,130,0.869
1226,27,"Ivan Radenovic, F",ARIZ,30,15.2,4.9,5.6,146,168,0.869
1227,28,"Romain Martin, G",EIU,29,14.8,2.5,2.9,72,83,0.867
1228,29,"Nate Funk, G",CREI,32,17.6,3.9,4.5,124,143,0.867
1229,30,"Nate Carter, F",OKLA,31,11.6,3.5,4.1,109,126,0.865
1230,31,"Zarryon Fereti, G",SBON,24,12.1,2.7,3.1,64,74,0.865
1231,32,"Austin Ewing, G",NCAT,30,10.8,3.4,3.9,102,118,0.864
1232,33,"Austin Montgomery, G-F",IUPU,30,13.7,3.0,3.4,89,103,0.864
1233,34,"Greg Sprink, G",NAVY,30,16.9,4.2,4.9,127,147,0.864
1234,35,"Cale Nelson, G",SFU,29,8.7,2.2,2.5,63,73,0.863
1235,36,"Steven Rush, G",NCAT,31,16.8,2.9,3.4,91,106,0.858
1236,37,"Michael Van Schaick, G",FAIR,32,15.4,3.0,3.5,96,112,0.857
1237,38,"Jarell Brown, G",ARMY,31,16.9,2.5,2.9,78,91,0.857
1238,39,"Dion Harris, G",MICH,33,13.5,3.1,3.6,101,118,0.856
1239,40,"Jermaine Anderson, G",UNH,27,14.5,3.3,3.9,89,104,0.856
1240,41,"Terrel Harris, G",OKST,33,10.0,2.5,2.9,82,96,0.854
1241,42,"Blake Schilb, G",L-IL,31,17.0,3.8,4.4,117,137,0.854
1242,43,"Dave Noel, G",UCF,31,9.1,3.6,4.2,111,130,0.854
1243,44,"Bryan Smithson, G",UNCA,31,14.6,3.2,3.7,98,115,0.852
1244,45,"Calvin Chitwood, F",CSN,31,13.2,2.6,3.0,80,94,0.851
1245,46,"A.J. Jackson, F",RMU,28,16.9,3.0,3.6,85,100,0.85
1246,47,"Ben Sullivan, C",PORT,31,7.9,2.2,2.6,68,80,0.85
1247,48,"Gary Patterson, G",IUPU,28,11.4,2.4,2.9,68,80,0.85
1248,49,"Kyle Wilson, F",WICH,31,13.7,3.3,3.8,101,119,0.849
1249,50,"Pat Calathes, G-F",JOES,33,14.1,3.4,4.0,112,132,0.848
1250,51,"Jon Scheyer, G",DUKE,32,12.3,3.5,4.1,112,132,0.848
1251,52,"Darris Nichols, G",WVU,31,10.7,2.7,3.2,84,99,0.848
1252,53,"Mark McAndrew, G",BRWN,29,15.8,4.6,5.4,134,158,0.848
1253,54,"Stephen Curry, G",DAV,33,21.2,3.5,4.2,117,138,0.848
1254,55,"Demetris Nichols, F",SYR,32,19.0,3.1,3.7,100,118,0.847
1255,56,"Shan Foster, G-F",VAN,31,15.4,2.3,2.7,72,85,0.847
1256,57,"Larry Blair, G",LIB,31,20.4,3.4,4.0,105,124,0.847
1257,58,"Nick Fazekas, F",NEV,30,20.5,3.9,4.6,116,137,0.847
1258,59,"Rodney Stuckey, G",EWU,29,24.6,7.4,8.8,215,254,0.846
1259,60,"Morris Almond, F",RICE,32,26.4,7.5,8.9,241,285,0.846
1260,61,"Chase Budinger, F",ARIZ,30,15.6,2.5,3.0,76,90,0.844
1261,62,"Damon Huffman, G",BRWN,23,14.7,3.3,3.9,75,89,0.843
1262,63,"Adam Payton, G",W&M;,30,13.8,3.7,4.4,112,133,0.842
1263,64,"Mohamed Abukar, F",SDSU,30,15.9,3.7,4.4,112,133,0.842
1264,65,"Carlos Rivera, G",HOF,32,13.1,3.5,4.2,112,133,0.842
1265,66,"Colin Falls, G",ND,29,15.4,2.9,3.5,85,101,0.842
1266,67,"Elijah Ingram, G",NMSU,31,10.4,2.4,2.8,74,88,0.841
1267,68,"Tim Anderson, G",AFA,31,9.2,2.4,2.8,74,88,0.841
1268,69,"James Williams, G",LIU,29,16.2,3.3,3.9,95,113,0.841
1269,70,"Kevin Kruger, G",UNLV,28,13.6,3.2,3.8,89,106,0.84
1270,71,"Courtney Lee, G",WKU,30,17.3,3.0,3.5,89,106,0.84
1271,72,"Charles Richardson Jr., G",NEB,31,7.8,2.2,2.6,68,81,0.84
1272,73,"Phillip Williams, F",WIN,32,8.8,2.1,2.5,68,81,0.84
1273,74,"Eugene Harvey, G",HALL,29,16.5,4.7,5.6,135,161,0.839
1274,75,"Chaz Spicer, F",USU,33,11.5,2.8,3.4,93,111,0.838
1275,76,"Caleb Holmes, G-F",YALE,27,8.7,2.5,3.0,67,80,0.838
1276,77,"Gary Neal, G",TOWS,32,25.3,5.7,6.8,183,219,0.836
1277,78,"Eddie Ard, G-F",LIP,31,15.0,3.9,4.7,122,146,0.836
1278,79,"Scottie Reynolds, G",NOVA,32,14.5,4.3,5.1,137,164,0.835
1279,80,"David Padgett, C",LOU,31,9.6,2.9,3.5,91,109,0.835
1280,81,"Bryce Taylor, G",ORE,33,14.8,3.2,3.8,106,127,0.835
1281,82,"Coby Karl, G",BSU,31,14.8,3.7,4.5,116,139,0.835
1282,83,"Devin Sweetney, G-F",SFU,29,13.0,4.2,5.0,121,145,0.834
1283,84,"Jeremy Wise, G",USM,31,17.5,4.4,5.3,136,163,0.834
1284,85,"Mike Trimboli, G",UVM,32,16.1,3.6,4.3,115,138,0.833
1285,86,"Kejuan Johnson, G",LBSU,25,15.3,3.2,3.8,80,96,0.833
1286,87,"Michael Bramos, G-F",M-OH,32,11.0,2.6,3.2,84,101,0.832
1287,88,"Andre Ingram, G",AMER,30,15.2,2.6,3.2,79,95,0.832
1288,89,"Anthony Porch, F",DEN,29,9.9,2.6,3.1,74,89,0.831
1289,90,"John Griffin, G",BUCK,31,10.5,2.4,2.9,74,89,0.831
1290,91,"David Holston, G",CHS,29,15.6,2.2,2.7,64,77,0.831
1291,92,"David Barlow, G",IUPU,30,12.6,4.1,4.9,123,148,0.831
1292,93,"John Ford, G",MCNS,31,11.7,3.0,3.6,93,112,0.83
1293,94,"Ramon Sessions, G",NEV,32,12.5,3.7,4.4,117,141,0.83
1294,95,"Alexander Starr, F",CENT,31,14.5,3.6,4.4,112,135,0.83
1295,96,"Tim Clifford, C",HC,33,11.8,2.2,2.7,73,88,0.83
1296,97,"Keston Roberts, G",YSU,31,16.3,2.4,2.8,73,88,0.83
1297,98,"Aaron Brooks, G",ORE,31,17.6,3.3,4.0,102,123,0.829
1298,99,"D.J. Augustin, G",TEX,33,14.5,4.2,5.1,140,169,0.828
1299,100,"J.R. Reynolds, G",UVA,30,17.8,5.1,6.2,153,185,0.827
1300,101,"Royce Parran, G",CHS,29,14.5,3.0,3.6,86,104,0.827
1301,102,"Sonny Troutman, G",OHIO,32,12.1,3.7,4.5,118,143,0.825
1302,103,"Jamaal Smith, G",UNM,30,8.0,2.2,2.7,66,80,0.825
1303,104,"Giordan Watson, G",CMU,31,18.8,4.7,5.7,146,177,0.825
1304,105,"Earl Calloway, G",IND,27,9.4,2.8,3.4,75,91,0.824
1305,106,"Ben Smith, G",JAC,29,9.9,2.9,3.5,84,102,0.824
1306,107,"Luke Harangody, F",ND,31,11.5,3.0,3.6,93,113,0.823
1307,108,"Kevin Lisch, G",SLU,32,14.9,4.1,4.9,130,158,0.823
1308,109,"Mike Jefferson, G",HP,32,13.4,3.6,4.4,116,141,0.823
1309,110,"Ben Woodside, G",NDSU,28,16.4,4.5,5.4,125,152,0.822
1310,111,"Vova Severovas, F",OAK,33,14.3,6.1,7.5,202,246,0.821
1311,112,"Jahsha Bluntt, G",DSU,33,15.4,3.3,4.1,110,134,0.821
1312,113,"Anthony Vereen, F",UTA,30,11.0,3.7,4.5,110,134,0.821
1313,114,"Shane Nichols, G",WOF,29,15.6,3.0,3.7,87,106,0.821
1314,115,"Haron Hargrave, G",SAC,26,13.8,4.6,5.6,119,145,0.821
1315,116,"Johnnie Bryant, G",UTAH,30,15.1,2.1,2.6,64,78,0.821
1316,117,"Angel Alamo, F-C",SAC,29,9.9,2.2,2.7,64,78,0.821
1317,118,"Tyrone Bazy, G",NAU,30,15.8,4.9,5.9,146,178,0.82
1318,119,"Landon Shipley, G",PEAY,30,8.9,3.0,3.7,91,111,0.82
1319,120,"Ramel Bradley, G",UK,32,13.8,3.1,3.8,100,122,0.82
1320,1,"Ryan Toolson, G",UVU,29,15.6,3.3,3.4,96,99,0.97
1321,2,"Derek Raivio, G",GONZ,33,18.2,4.4,4.6,146,152,0.961
1322,3,"A.J. Graves, G",BUT,32,17.0,4.3,4.5,137,143,0.958
1323,4,"Blake Ahearn, G",MOST,32,15.4,3.4,3.7,109,117,0.932
1324,5,"Tristan Blackwood, G",CCSU,33,17.3,2.9,3.2,97,105,0.924
1325,6,"David Kool, G",WMU,29,11.4,3.4,3.7,99,108,0.917
1326,7,"Mike Schachtner, F",GB,33,14.9,3.2,3.5,104,114,0.912
1327,8,"Arvydas Eitutavicius, G",AMER,30,11.6,3.2,3.5,95,105,0.905
1328,9,"Leemire Goldwire, G",CHAR,30,14.5,3.2,3.5,95,105,0.905
1329,10,"Sharaud Curry, G",PROV,26,15.5,3.1,3.4,80,89,0.899
1330,11,"Brian Roberts, G",DAY,31,18.5,4.3,4.8,133,148,0.899
1331,12,"Jack McClinton, G",MIA,31,16.7,3.3,3.7,102,114,0.895
1332,13,"Vince Oliver, G",UCD,28,12.7,2.9,3.2,80,90,0.889
1333,14,"Jim Goffredo, G",HARV,28,15.4,3.4,3.8,95,107,0.888
1334,15,"Jaycee Carroll, G",USU,34,21.3,4.4,5.0,150,169,0.888
1335,16,"Josh Mayo, G",UIC,28,11.8,2.8,3.1,78,88,0.886
1336,17,"Dashaun Wood, G",WRST,32,19.8,4.4,4.9,140,158,0.886
1337,18,"Steve Barnes, G",SUU,30,12.9,2.3,2.6,70,79,0.886
1338,19,"Solomon Bozeman, G",USF,30,9.6,4.3,4.9,130,147,0.884
1339,20,"Drew Neitzel, G",MSU,33,18.1,3.6,4.1,119,135,0.881
1340,21,"Derek Coleman, G",RMU,28,12.8,2.6,3.0,74,84,0.881
1341,22,"Sean Singletary, G",UVA,30,18.9,5.9,6.7,177,201,0.881
1342,23,"Terry Bryant, G",SELA,30,9.6,2.7,3.0,80,91,0.879
1343,24,"Dionte Christmas, G",TEM,30,20.0,4.3,4.9,128,147,0.871
1344,25,"Adam Haluska, G",IOWA,31,20.5,5.4,6.2,167,192,0.87
1345,26,"Taurean Green, G",FLA,34,13.1,3.3,3.8,113,130,0.869
1346,27,"Ivan Radenovic, F",ARIZ,30,15.2,4.9,5.6,146,168,0.869
1347,28,"Romain Martin, G",EIU,29,14.8,2.5,2.9,72,83,0.867
1348,29,"Nate Funk, G",CREI,32,17.6,3.9,4.5,124,143,0.867
1349,30,"Nate Carter, F",OKLA,31,11.6,3.5,4.1,109,126,0.865
1350,31,"Zarryon Fereti, G",SBON,24,12.1,2.7,3.1,64,74,0.865
1351,32,"Austin Ewing, G",NCAT,30,10.8,3.4,3.9,102,118,0.864
1352,33,"Austin Montgomery, G-F",IUPU,30,13.7,3.0,3.4,89,103,0.864
1353,34,"Greg Sprink, G",NAVY,30,16.9,4.2,4.9,127,147,0.864
1354,35,"Cale Nelson, G",SFU,29,8.7,2.2,2.5,63,73,0.863
1355,36,"Steven Rush, G",NCAT,31,16.8,2.9,3.4,91,106,0.858
1356,37,"Michael Van Schaick, G",FAIR,32,15.4,3.0,3.5,96,112,0.857
1357,38,"Jarell Brown, G",ARMY,31,16.9,2.5,2.9,78,91,0.857
1358,39,"Dion Harris, G",MICH,33,13.5,3.1,3.6,101,118,0.856
1359,40,"Jermaine Anderson, G",UNH,27,14.5,3.3,3.9,89,104,0.856
1360,41,"Ryan Toolson, G",UVU,29,15.6,3.3,3.4,96,99,0.97
1361,42,"Derek Raivio, G",GONZ,33,18.2,4.4,4.6,146,152,0.961
1362,43,"A.J. Graves, G",BUT,32,17.0,4.3,4.5,137,143,0.958
1363,44,"Blake Ahearn, G",MOST,32,15.4,3.4,3.7,109,117,0.932
1364,45,"Tristan Blackwood, G",CCSU,33,17.3,2.9,3.2,97,105,0.924
1365,46,"David Kool, G",WMU,29,11.4,3.4,3.7,99,108,0.917
1366,47,"Mike Schachtner, F",GB,33,14.9,3.2,3.5,104,114,0.912
1367,48,"Arvydas Eitutavicius, G",AMER,30,11.6,3.2,3.5,95,105,0.905
1368,49,"Leemire Goldwire, G",CHAR,30,14.5,3.2,3.5,95,105,0.905
1369,50,"Sharaud Curry, G",PROV,26,15.5,3.1,3.4,80,89,0.899
1370,51,"Brian Roberts, G",DAY,31,18.5,4.3,4.8,133,148,0.899
1371,52,"Jack McClinton, G",MIA,31,16.7,3.3,3.7,102,114,0.895
1372,53,"Vince Oliver, G",UCD,28,12.7,2.9,3.2,80,90,0.889
1373,54,"Jim Goffredo, G",HARV,28,15.4,3.4,3.8,95,107,0.888
1374,55,"Jaycee Carroll, G",USU,34,21.3,4.4,5.0,150,169,0.888
1375,56,"Josh Mayo, G",UIC,28,11.8,2.8,3.1,78,88,0.886
1376,57,"Dashaun Wood, G",WRST,32,19.8,4.4,4.9,140,158,0.886
1377,58,"Steve Barnes, G",SUU,30,12.9,2.3,2.6,70,79,0.886
1378,59,"Solomon Bozeman, G",USF,30,9.6,4.3,4.9,130,147,0.884
1379,60,"Drew Neitzel, G",MSU,33,18.1,3.6,4.1,119,135,0.881
1380,61,"Derek Coleman, G",RMU,28,12.8,2.6,3.0,74,84,0.881
1381,62,"Sean Singletary, G",UVA,30,18.9,5.9,6.7,177,201,0.881
1382,63,"Terry Bryant, G",SELA,30,9.6,2.7,3.0,80,91,0.879
1383,64,"Dionte Christmas, G",TEM,30,20.0,4.3,4.9,128,147,0.871
1384,65,"Adam Haluska, G",IOWA,31,20.5,5.4,6.2,167,192,0.87
1385,66,"Taurean Green, G",FLA,34,13.1,3.3,3.8,113,130,0.869
1386,67,"Ivan Radenovic, F",ARIZ,30,15.2,4.9,5.6,146,168,0.869
1387,68,"Romain Martin, G",EIU,29,14.8,2.5,2.9,72,83,0.867
1388,69,"Nate Funk, G",CREI,32,17.6,3.9,4.5,124,143,0.867
1389,70,"Nate Carter, F",OKLA,31,11.6,3.5,4.1,109,126,0.865
1390,71,"Zarryon Fereti, G",SBON,24,12.1,2.7,3.1,64,74,0.865
1391,72,"Austin Ewing, G",NCAT,30,10.8,3.4,3.9,102,118,0.864
1392,73,"Austin Montgomery, G-F",IUPU,30,13.7,3.0,3.4,89,103,0.864
1393,74,"Greg Sprink, G",NAVY,30,16.9,4.2,4.9,127,147,0.864
1394,75,"Cale Nelson, G",SFU,29,8.7,2.2,2.5,63,73,0.863
1395,76,"Steven Rush, G",NCAT,31,16.8,2.9,3.4,91,106,0.858
1396,77,"Michael Van Schaick, G",FAIR,32,15.4,3.0,3.5,96,112,0.857
1397,78,"Jarell Brown, G",ARMY,31,16.9,2.5,2.9,78,91,0.857
1398,79,"Dion Harris, G",MICH,33,13.5,3.1,3.6,101,118,0.856
1399,80,"Jermaine Anderson, G",UNH,27,14.5,3.3,3.9,89,104,0.856
1400,81,"Ryan Toolson, G",UVU,29,15.6,3.3,3.4,96,99,0.97
1401,82,"Derek Raivio, G",GONZ,33,18.2,4.4,4.6,146,152,0.961
1402,83,"A.J. Graves, G",BUT,32,17.0,4.3,4.5,137,143,0.958
1403,84,"Blake Ahearn, G",MOST,32,15.4,3.4,3.7,109,117,0.932
1404,85,"Tristan Blackwood, G",CCSU,33,17.3,2.9,3.2,97,105,0.924
1405,86,"David Kool, G",WMU,29,11.4,3.4,3.7,99,108,0.917
1406,87,"Mike Schachtner, F",GB,33,14.9,3.2,3.5,104,114,0.912
1407,88,"Arvydas Eitutavicius, G",AMER,30,11.6,3.2,3.5,95,105,0.905
1408,89,"Leemire Goldwire, G",CHAR,30,14.5,3.2,3.5,95,105,0.905
1409,90,"Sharaud Curry, G",PROV,26,15.5,3.1,3.4,80,89,0.899
1410,91,"Brian Roberts, G",DAY,31,18.5,4.3,4.8,133,148,0.899
1411,92,"Jack McClinton, G",MIA,31,16.7,3.3,3.7,102,114,0.895
1412,93,"Vince Oliver, G",UCD,28,12.7,2.9,3.2,80,90,0.889
1413,94,"Jim Goffredo, G",HARV,28,15.4,3.4,3.8,95,107,0.888
1414,95,"Jaycee Carroll, G",USU,34,21.3,4.4,5.0,150,169,0.888
1415,96,"Josh Mayo, G",UIC,28,11.8,2.8,3.1,78,88,0.886
1416,97,"Dashaun Wood, G",WRST,32,19.8,4.4,4.9,140,158,0.886
1417,98,"Steve Barnes, G",SUU,30,12.9,2.3,2.6,70,79,0.886
1418,99,"Solomon Bozeman, G",USF,30,9.6,4.3,4.9,130,147,0.884
1419,100,"Drew Neitzel, G",MSU,33,18.1,3.6,4.1,119,135,0.881
1420,101,"Derek Coleman, G",RMU,28,12.8,2.6,3.0,74,84,0.881
1421,102,"Sean Singletary, G",UVA,30,18.9,5.9,6.7,177,201,0.881
1422,103,"Terry Bryant, G",SELA,30,9.6,2.7,3.0,80,91,0.879
1423,104,"Dionte Christmas, G",TEM,30,20.0,4.3,4.9,128,147,0.871
1424,105,"Adam Haluska, G",IOWA,31,20.5,5.4,6.2,167,192,0.87
1425,106,"Taurean Green, G",FLA,34,13.1,3.3,3.8,113,130,0.869
1426,107,"Ivan Radenovic, F",ARIZ,30,15.2,4.9,5.6,146,168,0.869
1427,108,"Romain Martin, G",EIU,29,14.8,2.5,2.9,72,83,0.867
1428,109,"Nate Funk, G",CREI,32,17.6,3.9,4.5,124,143,0.867
1429,110,"Nate Carter, F",OKLA,31,11.6,3.5,4.1,109,126,0.865
1430,111,"Zarryon Fereti, G",SBON,24,12.1,2.7,3.1,64,74,0.865
