,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP
12,2007,13.0,NOK,Julian Wright,University of Kansas,4,231,3049,907,531,182,0.499,0.262,0.584,13.2,3.9,2.3,0.8,3.9,0.061,-1.3,0.5
13,2007,14.0,LAC,Al Thornton,Florida State University,4,296,8274,3527,1233,353,0.452,0.293,0.747,28.0,11.9,4.2,1.2,6.1,0.035,-3.5,-3.1
14,2007,15.0,DET,Rodney Stuckey,Eastern Washington University,10,614,17220,7912,1832,2251,0.425,0.299,0.826,28.0,12.9,3.0,3.7,28.7,0.08,-1.2,3.4
15,2007,16.0,WAS,Nick Young,University of Southern California,10,588,13751,6974,1192,605,0.418,0.37,0.836,23.4,11.9,2.0,1.0,14.7,0.051,-3.6,-5.4
16,2007,17.0,NJN,Sean Williams,Boston College,4,137,1978,581,472,47,0.511,0.0,0.624,14.4,4.2,3.4,0.3,3.0,0.073,-2.0,0.0
17,2007,18.0,GSW,Marco Belinelli,,10,580,13375,5518,1165,948,0.424,0.38,0.823,23.1,9.5,2.0,1.6,20.7,0.074,-1.6,1.3
18,2007,19.0,LAL,Javaris Crittenton,Georgia Institute of Technology,2,113,1853,595,276,201,0.442,0.231,0.638,16.4,5.3,2.4,1.8,0.1,0.002,-4.3,-1.1
19,2007,20.0,MIA,Jason Smith,Colorado State University,9,498,8585,3191,1735,392,0.465,0.293,0.785,17.2,6.4,3.5,0.8,11.3,0.063,-2.7,-1.6
20,2007,21.0,PHI,Daequan Cook,Ohio State University,6,328,5993,2114,703,243,0.369,0.359,0.813,18.3,6.4,2.1,0.7,4.9,0.039,-3.6,-2.4
21,2007,22.0,CHA,Jared Dudley,Boston College,10,688,16701,5789,2343,1102,0.47,0.401,0.732,24.3,8.4,3.4,1.6,38.3,0.11,1.4,14.4
22,2007,23.0,NYK,Wilson Chandler,DePaul University,9,454,14101,6244,2421,797,0.443,0.338,0.775,31.1,13.8,5.3,1.8,20.5,0.07,-0.7,4.6
23,2007,24.0,PHO,Rudy Fernandez,,4,249,5965,2254,608,554,0.399,0.36,0.84,24.0,9.1,2.4,2.2,14.2,0.114,1.8,5.7
24,2007,25.0,UTA,Morris Almond,Rice University,3,38,361,119,46,12,0.381,0.292,0.743,9.5,3.1,1.2,0.3,0.0,0.005,-6.4,-0.4
25,2007,26.0,HOU,Aaron Brooks,University of Oregon,9,557,12502,5921,998,1807,0.413,0.369,0.839,22.4,10.6,1.8,3.2,18.9,0.073,-1.6,1.3
26,2007,27.0,DET,Arron Afflalo,"University of California, Los Angeles",10,660,18917,7619,2016,1288,0.451,0.385,0.822,28.7,11.5,3.1,2.0,32.3,0.082,-0.8,5.6
27,2007,28.0,SAS,Tiago Splitter,,6,347,6736,2777,1757,419,0.557,0.0,0.696,19.4,8.0,5.1,1.2,25.2,0.179,2.0,6.8
28,2007,29.0,PHO,Alando Tucker,University of Wisconsin,3,51,426,211,49,16,0.423,0.294,0.783,8.4,4.1,1.0,0.3,0.4,0.045,-6.7,-0.5
29,2007,30.0,PHI,Petteri Koponen,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2007,31.0,SEA,Carl Landry,Purdue University,9,513,11524,5541,2533,355,0.535,0.3,0.785,22.5,10.8,4.9,0.7,35.9,0.149,-1.1,2.6
33,2007,32.0,BOS,Gabe Pruitt,University of Southern California,2,62,461,125,51,52,0.321,0.283,0.783,7.4,2.0,0.8,0.8,0.4,0.043,-3.1,-0.1
34,2007,33.0,SAS,Marcus Williams,University of Arizona,2,13,39,14,12,3,0.318,0.0,0.0,3.0,1.1,0.9,0.2,-0.1,-0.084,-7.5,-0.1
35,2007,34.0,DAL,Nick Fazekas,"University of Nevada, Reno",1,26,269,107,89,11,0.561,0.0,0.682,10.3,4.1,3.4,0.4,0.8,0.148,-0.1,0.1
36,2007,35.0,SEA,Glen Davis,Louisiana State University,8,514,10865,4111,2236,457,0.447,0.182,0.7,21.1,8.0,4.4,0.9,18.6,0.082,-2.3,-0.8
37,2007,36.0,GSW,Jermareo Davidson,University of Alabama,2,52,433,162,96,14,0.425,0.0,0.578,8.3,3.1,1.8,0.3,0.0,0.0,-7.6,-0.6
38,2007,37.0,POR,Josh McRoberts,Duke University,10,412,7920,2230,1620,856,0.467,0.335,0.706,19.2,5.4,3.9,2.1,18.1,0.11,1.1,6.2
39,2007,38.0,PHI,Kyrylo Fesenko,,5,135,1107,305,269,40,0.496,0.0,0.41,8.2,2.3,2.0,0.3,0.9,0.038,-4.0,-0.6
40,2007,39.0,MIA,Stanko Barac,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2007,40.0,LAL,Sun Yue,,1,10,28,6,0,2,0.273,0.0,0.0,2.8,0.6,0.0,0.2,-0.1,-0.226,-15.2,-0.1
42,2007,41.0,MIN,Chris Richard,University of Florida,2,70,780,135,194,25,0.483,0.0,0.605,11.1,1.9,2.8,0.4,0.7,0.045,-3.5,-0.3
43,2007,42.0,POR,Derrick Byars,Vanderbilt University,1,2,37,10,11,1,0.273,0.0,1.0,18.5,5.0,5.5,0.5,0.1,0.147,0.6,0.0
44,2007,43.0,NOK,Adam Haluska,University of Iowa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2007,44.0,ORL,Reyshawn Terry,University of North Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2007,45.0,LAC,Jared Jordan,Marist College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2007,46.0,GSW,Stephane Lasme,University of Massachusetts Amherst,1,16,303,83,53,3,0.451,0.0,0.594,18.9,5.2,3.3,0.2,0.3,0.041,-2.8,-0.1
48,2007,47.0,WAS,Dominic McGuire,"California State University, Fresno",6,342,5348,939,1169,422,0.419,0.188,0.658,15.6,2.7,3.4,1.2,4.1,0.037,-1.6,0.6
49,2007,48.0,LAL,Marc Gasol,,9,579,19520,8339,4491,1784,0.502,0.264,0.764,33.7,14.4,7.8,3.1,62.5,0.154,3.6,27.5
50,2007,49.0,CHI,Aaron Gray,University of Pittsburgh,7,318,3851,1066,1190,207,0.509,0.0,0.562,12.1,3.4,3.7,0.7,6.2,0.077,-1.8,0.2
51,2007,50.0,DAL,Renaldas Seibutis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2007,51.0,CHI,JamesOn Curry,Oklahoma State University,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2007,52.0,POR,Taurean Green,University of Florida,1,17,74,27,10,11,0.28,0.182,0.917,4.4,1.6,0.6,0.6,-0.1,-0.066,-8.2,-0.1
54,2007,53.0,POR,Demetris Nichols,Syracuse University,2,18,58,22,7,2,0.281,0.2,0.5,3.2,1.2,0.4,0.1,-0.2,-0.203,-15.3,-0.2
55,2007,54.0,HOU,Brad Newley,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2007,55.0,UTA,Herbert Hill,Providence College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2007,56.0,MIL,Ramon Sessions,"University of Nevada, Reno",10,623,15090,6742,1745,2637,0.437,0.311,0.792,24.2,10.8,2.8,4.2,27.6,0.088,-1.7,1.1
58,2007,57.0,DET,Sammy Mejia,DePaul University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2007,58.0,SAS,Giorgos Printezis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2007,59.0,PHO,D.J. Strawberry,University of Maryland,1,33,270,73,28,30,0.315,0.24,0.474,8.2,2.2,0.8,0.9,-0.2,-0.031,-5.1,-0.2
61,2007,60.0,DAL,Milovan Rakovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2008,1.0,CHI,Derrick Rose,University of Memphis,8,417,14557,8163,1536,2567,0.448,0.301,0.813,34.9,19.6,3.7,6.2,31.3,0.103,0.8,10.4
1,2008,2.0,MIA,Michael Beasley,Kansas State University,9,463,11170,5957,2215,594,0.453,0.343,0.759,24.1,12.9,4.8,1.3,11.4,0.049,-3.5,-4.2
2,2008,3.0,MIN,O.J. Mayo,University of Southern California,8,547,16919,7574,1706,1607,0.429,0.373,0.82,30.9,13.8,3.1,2.9,21.8,0.062,-0.8,5.1
3,2008,4.0,SEA,Russell Westbrook,"University of California, Los Angeles",9,599,20397,12980,3399,4571,0.435,0.304,0.818,34.1,21.7,5.7,7.6,69.2,0.163,5.4,38.0
4,2008,5.0,MEM,Kevin Love,"University of California, Los Angeles",9,527,17249,9682,6065,1267,0.444,0.362,0.815,32.7,18.4,11.5,2.4,65.6,0.183,3.1,22.4
5,2008,6.0,NYK,Danilo Gallinari,,8,408,12579,6094,1871,784,0.415,0.367,0.855,30.8,14.9,4.6,1.9,35.4,0.135,1.1,9.8
6,2008,7.0,LAC,Eric Gordon,Indiana University,9,428,14504,7113,1083,1395,0.435,0.383,0.815,33.9,16.6,2.5,3.3,23.1,0.076,-0.5,5.4
7,2008,8.0,MIL,Joe Alexander,West Virginia University,2,67,745,282,120,44,0.41,0.34,0.698,11.1,4.2,1.8,0.7,0.5,0.03,-3.3,-0.2
8,2008,9.0,CHA,D.J. Augustin,University of Texas at Austin,9,585,14067,5709,1048,2310,0.404,0.373,0.867,24.0,9.8,1.8,3.9,30.0,0.102,-1.5,1.9
9,2008,10.0,NJN,Brook Lopez,Stanford University,9,496,16133,9090,3650,702,0.51,0.238,0.792,32.5,18.3,7.4,1.4,45.3,0.135,0.8,11.4
10,2008,11.0,IND,Jerryd Bayless,University of Arizona,8,510,10833,4360,1081,1488,0.415,0.365,0.825,21.2,8.5,2.1,2.9,17.7,0.078,-1.7,0.8
11,2008,12.0,SAC,Jason Thompson,Rider University,8,588,14819,5210,3880,635,0.496,0.143,0.657,25.2,8.9,6.6,1.1,23.8,0.077,-1.7,1.3
12,2008,13.0,POR,Brandon Rush,University of Kansas,9,439,9610,3067,1322,427,0.429,0.402,0.704,21.9,7.0,3.0,1.0,10.6,0.053,-1.7,0.6
13,2008,14.0,GSW,Anthony Randolph,Louisiana State University,6,252,3841,1789,1078,187,0.453,0.241,0.74,15.2,7.1,4.3,0.7,5.8,0.072,-2.1,-0.1
14,2008,15.0,PHO,Robin Lopez,Stanford University,9,558,12377,4746,3031,358,0.531,0.0,0.763,22.2,8.5,5.4,0.6,34.7,0.135,0.7,8.3
15,2008,16.0,PHI,Marreese Speights,University of Florida,9,583,8864,4589,2420,364,0.465,0.308,0.791,15.2,7.9,4.2,0.6,21.9,0.119,-3.2,-2.7
16,2008,17.0,TOR,Roy Hibbert,Georgetown University,9,619,15782,6430,4040,868,0.463,0.25,0.753,25.5,10.4,6.5,1.4,34.4,0.105,0.3,9.1
17,2008,18.0,WAS,JaVale McGee,"University of Nevada, Reno",9,424,8022,3424,2246,140,0.543,0.167,0.583,18.9,8.1,5.3,0.3,19.8,0.118,-0.9,2.3
18,2008,19.0,CLE,J.J. Hickson,North Carolina State University,8,534,11925,5081,3639,449,0.505,0.0,0.617,22.3,9.5,6.8,0.8,21.9,0.088,-2.3,-0.9
19,2008,20.0,CHA,Alexis Ajinca,,7,261,3415,1373,999,132,0.502,0.316,0.806,13.1,5.3,3.8,0.5,6.6,0.093,-2.4,-0.3
20,2008,21.0,NJN,Ryan Anderson,University of California,9,495,12945,6480,2763,444,0.422,0.378,0.861,26.2,13.1,5.6,0.9,37.5,0.139,0.9,9.6
21,2008,22.0,ORL,Courtney Lee,Western Kentucky University,9,611,16730,5876,1589,961,0.45,0.384,0.847,27.4,9.6,2.6,1.6,30.3,0.087,-0.2,7.5
22,2008,23.0,UTA,Kosta Koufos,Ohio State University,9,514,8201,2874,2477,200,0.528,0.0,0.601,16.0,5.6,4.8,0.4,21.2,0.124,-0.9,2.3
23,2008,24.0,SEA,Serge Ibaka,,8,536,15449,6219,3954,316,0.522,0.359,0.747,28.8,11.6,7.4,0.6,48.2,0.15,0.8,11.0
24,2008,25.0,HOU,Nicolas Batum,,9,561,17616,6574,2924,1901,0.441,0.36,0.834,31.4,11.7,5.2,3.4,43.3,0.118,2.9,21.7
25,2008,26.0,SAS,George Hill,Indiana University-Purdue University Indianapolis,9,557,16050,6353,1777,1834,0.452,0.378,0.803,28.8,11.4,3.2,3.3,49.4,0.148,2.0,16.3
26,2008,27.0,NOH,Darrell Arthur,University of Kansas,8,445,8180,2971,1645,359,0.444,0.316,0.761,18.4,6.7,3.7,0.8,11.3,0.066,-1.9,0.1
27,2008,28.0,MEM,Donte Greene,Syracuse University,4,253,4259,1541,600,183,0.406,0.304,0.701,16.8,6.1,2.4,0.7,1.5,0.017,-3.8,-2.0
28,2008,29.0,DET,D.J. White,Indiana University,6,138,2111,810,437,80,0.507,0.333,0.72,15.3,5.9,3.2,0.6,3.8,0.087,-3.3,-0.7
29,2008,30.0,BOS,J.R. Giddens,University of New Mexico,2,38,247,73,54,13,0.476,0.0,0.565,6.5,1.9,1.4,0.3,0.1,0.027,-4.6,-0.2
32,2008,31.0,MIN,Nikola Pekovic,,6,271,6744,3405,1807,199,0.518,0.0,0.76,24.9,12.6,6.7,0.7,18.8,0.134,-0.8,2.0
33,2008,32.0,SEA,Walter Sharpe,University of Alabama at Birmingham,1,8,20,8,3,0,0.364,0.0,0.0,2.5,1.0,0.4,0.0,-0.1,-0.131,-16.5,-0.1
34,2008,33.0,POR,Joey Dorsey,University of Memphis,4,130,1488,344,513,55,0.534,0.0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-1.3,0.3
35,2008,34.0,MIN,Mario Chalmers,University of Kansas,8,580,15824,5236,1428,2215,0.421,0.358,0.786,27.3,9.0,2.5,3.8,31.7,0.096,0.5,10.1
36,2008,35.0,LAC,DeAndre Jordan,Texas A&M University,9,604,16414,5245,5853,352,0.668,0.111,0.421,27.2,8.7,9.7,0.6,56.5,0.165,1.8,16.0
37,2008,36.0,POR,Omer Asik,,7,434,8770,2410,3232,268,0.529,0.0,0.552,20.2,5.6,7.4,0.6,20.2,0.11,-1.4,1.3
38,2008,37.0,MIL,Luc Mbah a Moute,"University of California, Los Angeles",9,553,12880,3480,2464,495,0.446,0.305,0.655,23.3,6.3,4.5,0.9,20.8,0.078,-1.0,3.3
39,2008,38.0,CHA,Kyle Weaver,Washington State University,3,73,1379,363,158,119,0.441,0.353,0.736,18.9,5.0,2.2,1.6,1.5,0.051,-1.3,0.3
40,2008,39.0,CHI,Sonny Weems,University of Arkansas,4,183,3335,1189,402,257,0.465,0.283,0.702,18.2,6.5,2.2,1.4,0.0,0.001,-4.2,-1.9
41,2008,40.0,NJN,Chris Douglas-Roberts,University of Memphis,6,222,4381,1571,472,254,0.439,0.329,0.831,19.7,7.1,2.1,1.1,5.4,0.059,-2.9,-1.0
42,2008,41.0,IND,Nathan Jawai,,2,45,431,126,106,24,0.435,0.0,0.684,9.6,2.8,2.4,0.5,0.2,0.02,-4.0,-0.2
43,2008,42.0,SAC,Sean Singletary,University of Virginia,1,37,303,90,35,29,0.365,0.4,0.857,8.2,2.4,0.9,0.8,0.0,0.006,-4.9,-0.2
44,2008,43.0,SAC,Patrick Ewing,Georgetown University,1,7,19,3,2,2,0.0,0.0,0.75,2.7,0.4,0.3,0.3,-0.1,-0.158,-9.3,0.0
45,2008,44.0,UTA,Ante Tomic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2008,45.0,SAS,Goran Dragic,,9,581,15629,7262,1645,2733,0.47,0.358,0.749,26.9,12.5,2.8,4.7,37.1,0.114,1.2,12.7
47,2008,46.0,SEA,Trent Plaisted,Brigham Young University Hawaii,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2008,47.0,WAS,Bill Walker,Kansas State University,5,181,3016,1079,401,153,0.446,0.369,0.76,16.7,6.0,2.2,0.8,5.0,0.079,-1.3,0.5
49,2008,48.0,PHO,Malik Hairston,University of Oregon,2,62,472,149,77,29,0.512,0.167,0.514,7.6,2.4,1.2,0.5,0.8,0.086,-1.9,0.0
50,2008,49.0,GSW,Richard Hendrix,University of Alabama,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2008,50.0,SEA,DeVon Hardin,University of California,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2008,51.0,DAL,Shan Foster,Vanderbilt University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2008,52.0,MIA,Darnell Jackson,University of Kansas,3,138,1039,308,203,26,0.449,0.235,0.644,7.5,2.2,1.5,0.2,1.3,0.059,-4.9,-0.7
54,2008,53.0,UTA,Tadija Dragicevic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2008,54.0,HOU,Maarty Leunen,University of Oregon,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2008,55.0,POR,Mike Taylor,Iowa State University,1,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.5,-0.7
57,2008,56.0,SEA,Sasha Kaun,University of Kansas,1,25,95,23,26,3,0.529,0.0,0.455,3.8,0.9,1.0,0.1,0.2,0.096,-0.8,0.0
58,2008,57.0,SAS,James Gist,University of Maryland,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2008,58.0,LAL,Joe Crawford,University of Kentucky,1,2,23,9,4,1,0.3,0.25,1.0,11.5,4.5,2.0,0.5,0.0,0.037,-5.6,0.0
60,2008,59.0,DET,Deron Washington,Virginia Polytechnic Institute and State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2008,60.0,BOS,Semih Erden,,2,69,928,262,190,29,0.546,0.0,0.594,13.4,3.8,2.8,0.4,1.8,0.094,-2.0,0.0
0,2009,1.0,LAC,Blake Griffin,University of Oklahoma,7,422,14878,9048,4039,1702,0.52,0.26,0.663,35.3,21.4,9.6,4.0,56.8,0.183,4.1,23.1
1,2009,2.0,MEM,Hasheem Thabeet,University of Connecticut,5,224,2357,483,595,27,0.567,0.0,0.578,10.5,2.2,2.7,0.1,4.8,0.099,-1.4,0.4
2,2009,3.0,OKC,James Harden,Arizona State University,8,545,18151,11578,2520,2759,0.444,0.368,0.854,33.3,21.2,4.6,5.1,78.8,0.208,5.4,34.1
3,2009,4.0,SAC,Tyreke Evans,University of Memphis,7,433,14445,7220,2117,2293,0.446,0.288,0.757,33.4,16.7,4.9,5.3,23.1,0.077,0.9,10.7
4,2009,5.0,MIN,Ricky Rubio,,6,283,8903,2854,1216,2346,0.369,0.319,0.811,31.5,10.1,4.3,8.3,17.5,0.094,1.4,7.6
5,2009,6.0,MIN,Jonny Flynn,Syracuse University,3,163,3738,1504,307,634,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4.9,-2.7
6,2009,7.0,GSW,Stephen Curry,Davidson College,8,506,17623,11396,2189,3459,0.478,0.444,0.902,34.8,22.5,4.3,6.8,73.5,0.2,6.2,36.3
7,2009,8.0,NYK,Jordan Hill,University of Arizona,8,404,7656,3226,2381,322,0.497,0.136,0.699,19.0,8.0,5.9,0.8,16.5,0.103,-1.9,0.1
8,2009,9.0,TOR,DeMar DeRozan,University of Southern California,8,532,18061,9802,2093,1408,0.444,0.282,0.825,33.9,18.4,3.9,2.6,37.2,0.099,-1.1,4.1
9,2009,10.0,MIL,Brandon Jennings,,8,471,15064,7219,1464,2761,0.389,0.349,0.798,32.0,15.3,3.1,5.9,28.2,0.09,0.9,10.9
10,2009,11.0,NJN,Terrence Williams,University of Louisville,4,153,2922,1085,545,364,0.412,0.317,0.659,19.1,7.1,3.6,2.4,-0.2,-0.004,-3.8,-1.4
11,2009,12.0,CHA,Gerald Henderson,Duke University,8,474,12470,5441,1560,914,0.443,0.32,0.791,26.3,11.5,3.3,1.9,16.5,0.064,-2.1,-0.4
12,2009,13.0,IND,Tyler Hansbrough,University of North Carolina,7,428,7233,2881,1808,181,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1.0
13,2009,14.0,PHO,Earl Clark,University of Louisville,6,261,3630,1138,778,134,0.403,0.328,0.664,13.9,4.4,3.0,0.5,2.9,0.038,-3.6,-1.5
14,2009,15.0,DET,Austin Daye,Gonzaga University,6,293,4132,1522,764,212,0.402,0.351,0.778,14.1,5.2,2.6,0.7,4.5,0.053,-2.6,-0.6
15,2009,16.0,CHI,James Johnson,Wake Forest University,8,408,7490,2678,1299,607,0.476,0.274,0.695,18.4,6.6,3.2,1.5,12.4,0.08,0.9,5.4
16,2009,17.0,PHI,Jrue Holiday,"University of California, Los Angeles",7,437,14067,6162,1536,2659,0.439,0.368,0.801,32.2,14.1,3.5,6.1,22.7,0.078,0.8,10.0
17,2009,18.0,MIN,Ty Lawson,University of North Carolina,8,494,14693,6361,1362,3042,0.459,0.365,0.765,29.7,12.9,2.8,6.2,39.0,0.128,0.8,10.5
18,2009,19.0,ATL,Jeff Teague,Wake Forest University,8,530,13897,6464,1153,2748,0.446,0.352,0.839,26.2,12.2,2.2,5.2,33.8,0.117,-0.2,6.3
19,2009,20.0,UTA,Eric Maynor,Virginia Commonwealth University,5,267,3896,1141,348,760,0.392,0.35,0.721,14.6,4.3,1.3,2.8,3.3,0.041,-4.7,-2.7
20,2009,21.0,NOH,Darren Collison,"University of California, Los Angeles",8,499,14690,6294,1335,2427,0.468,0.372,0.852,29.4,12.6,2.7,4.9,31.7,0.104,-0.1,6.9
21,2009,22.0,POR,Victor Claver,,3,80,1072,258,178,56,0.398,0.293,0.585,13.4,3.2,2.2,0.7,0.2,0.011,-3.3,-0.4
22,2009,23.0,SAC,Omri Casspi,,8,469,10148,3956,1947,551,0.441,0.367,0.677,21.6,8.4,4.2,1.2,15.5,0.073,-1.4,1.5
23,2009,24.0,DAL,Byron Mullens,Ohio State University,5,189,3446,1398,790,153,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3
24,2009,25.0,OKC,Rodrigue Beaubois,,4,182,2896,1286,338,374,0.439,0.325,0.81,15.9,7.1,1.9,2.1,4.8,0.079,-0.1,1.4
25,2009,26.0,CHI,Taj Gibson,University of Southern California,8,518,12972,4772,3295,516,0.492,0.045,0.692,25.0,9.2,6.4,1.0,34.5,0.128,0.1,6.8
26,2009,27.0,MEM,DeMarre Carroll,University of Missouri,8,351,7847,2763,1332,402,0.451,0.367,0.721,22.4,7.9,3.8,1.1,18.5,0.113,1.2,6.4
27,2009,28.0,MIN,Wayne Ellington,University of North Carolina,7,453,8882,3221,959,490,0.411,0.376,0.848,19.6,7.1,2.1,1.1,7.4,0.04,-3.1,-2.5
28,2009,29.0,LAL,Toney Douglas,Florida State University,7,370,7117,2892,814,833,0.406,0.36,0.824,19.2,7.8,2.2,2.3,11.6,0.078,-0.6,2.5
29,2009,30.0,CLE,Christian Eyenga,,2,51,1049,320,137,40,0.411,0.277,0.611,20.6,6.3,2.7,0.8,-0.4,-0.02,-4.0,-0.5
32,2009,31.0,SAC,Jeff Pendergraph,Arizona State University,6,237,2322,690,632,99,0.553,0.4,0.776,9.8,2.9,2.7,0.4,6.3,0.131,-1.4,0.4
33,2009,32.0,WAS,Jermaine Taylor,University of Central Florida,2,65,786,351,108,48,0.441,0.284,0.73,12.1,5.4,1.7,0.7,0.2,0.014,-4.6,-0.5
34,2009,33.0,POR,Dante Cunningham,Villanova University,8,523,10984,3150,1954,377,0.467,0.286,0.65,21.0,6.0,3.7,0.7,17.6,0.077,-1.2,2.3
35,2009,34.0,DEN,Sergio Llull,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2009,35.0,DET,DaJuan Summers,Georgetown University,4,83,820,278,82,29,0.384,0.367,0.642,9.9,3.3,1.0,0.3,-0.1,-0.008,-6.4,-0.9
37,2009,36.0,MEM,Sam Young,University of Pittsburgh,4,249,3966,1436,573,180,0.442,0.28,0.742,15.9,5.8,2.3,0.7,5.2,0.063,-2.9,-0.9
38,2009,37.0,SAS,DeJuan Blair,University of Pittsburgh,7,424,7054,2865,2153,349,0.524,0.0,0.608,16.6,6.8,5.1,0.8,19.0,0.129,0.4,4.2
39,2009,38.0,POR,Jon Brockman,University of Washington,3,150,1570,320,472,49,0.488,0.0,0.618,10.5,2.1,3.1,0.3,3.7,0.113,-2.1,0.0
40,2009,39.0,DET,Jonas Jerebko,,7,421,7936,2777,1751,323,0.456,0.35,0.766,18.9,6.6,4.2,0.8,17.1,0.103,-0.9,2.3
41,2009,40.0,CHA,Derrick Brown,Xavier University,3,171,2554,895,413,119,0.515,0.317,0.637,14.9,5.2,2.4,0.7,4.5,0.085,-1.6,0.2
42,2009,41.0,MIL,Jodie Meeks,University of Kentucky,7,418,10149,4123,905,460,0.422,0.373,0.882,24.3,9.9,2.2,1.1,20.8,0.098,-0.3,4.4
43,2009,42.0,LAL,Patrick Beverley,University of Arkansas,4,224,6232,2069,792,699,0.412,0.373,0.763,27.8,9.2,3.5,3.1,14.3,0.11,1.7,5.8
44,2009,43.0,MIA,Marcus Thornton,Louisiana State University,8,460,10940,5610,1299,653,0.424,0.357,0.831,23.8,12.2,2.8,1.4,19.6,0.086,-0.7,3.5
45,2009,44.0,DET,Chase Budinger,University of Arizona,7,407,7998,3198,1240,473,0.43,0.352,0.797,19.7,7.9,3.0,1.2,13.9,0.083,-1.4,1.2
46,2009,45.0,MIN,Nick Calathes,University of Florida,2,129,2011,590,243,353,0.441,0.288,0.581,15.6,4.6,1.9,2.7,2.6,0.063,-0.7,0.6
47,2009,46.0,CLE,Danny Green,University of North Carolina,8,406,10051,3683,1387,644,0.428,0.403,0.819,24.8,9.1,3.4,1.6,27.2,0.13,3.5,13.8
48,2009,47.0,MIN,Henk Norel,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2009,48.0,PHO,Taylor Griffin,University of Oklahoma,1,8,32,10,2,1,0.4,0.0,0.5,4.0,1.3,0.3,0.1,0.0,-0.039,-7.3,0.0
50,2009,49.0,ATL,Sergiy Gladyr,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2009,50.0,UTA,Goran Suton,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2009,51.0,SAS,Jack McClinton,University of Miami,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2009,52.0,IND,A.J. Price,University of Connecticut,6,261,3929,1523,377,567,0.38,0.316,0.742,15.1,5.8,1.4,2.2,4.7,0.058,-2.4,-0.4
