,GP,MPG,TOPG,AP40M,RK_AST,STP40M,PF,RK_STL,BLKP40M,RK_BLK,PTS,FG%,3P%,FT%,RK_SCO,FGA,3PA,FTA,ORPG,DRPG,RP40,RK_REB,PLAYER,TEAM,allstar
285,4.0,25.5,3.25,0.0,121.0,3.53,2.0,98.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Matt Mooney,SDAK,False
286,3.0,20.3,0.0,0.0,121.0,0.0,8.0,121.0,4.59,48.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Matt Willms,UTEP,False
287,3.0,30.3,5.33333333333,14.1,1.0,3.08,4.0,63.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Maurice Watson Jr.,CREI,False
288,3.0,31.0,2.0,0.0,121.0,3.44,5.0,39.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Micah Seaborn,MONM,False
289,3.0,39.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.7,5.3,9.2,90.0,Michael Carey,WAG,False
290,4.0,32.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.3,8.8,13.6,26.0,Michael Kessens,FIU,False
291,4.0,26.5,0.0,0.0,121.0,0.0,11.0,121.0,3.4,71.0,21.3,0.52,0.375,0.769,76.0,12.5,2.0,9.8,0.0,0.0,0.0,121.0,Michael Weathers,M-OH,False
292,4.0,32.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,24.0,0.577,0.444,0.842,21.0,13.0,2.3,9.5,0.0,0.0,0.0,121.0,Michael Young,PITT,False
293,2.0,30.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.5,0.5,0.222,0.591,66.0,14.0,4.5,11.0,0.0,0.0,0.0,121.0,Mike Morsell,TOWS,False
294,4.0,21.0,0.0,0.0,121.0,0.0,13.0,121.0,6.19,20.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Watkins,PSU,False
295,4.0,26.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.8,7.5,13.8,78.0,Miles Bowman Jr.,HP,False
296,3.0,34.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,6.7,11.8,48.0,Miles Bridges,MSU,False
297,5.0,27.4,2.8,9.1,38.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Milton Doyle,L-IL,False
298,2.0,33.0,0.0,0.0,121.0,0.0,8.0,121.0,3.03,46.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Miye Oni,YALE,False
299,4.0,28.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,23.3,0.596,0.571,1.0,30.0,14.3,7.0,2.3,0.0,0.0,0.0,121.0,Mo Evans,IPFW,False
300,2.0,22.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,7.0,17.3,69.0,Mo Jeffers,BC,False
301,2.0,28.5,1.0,9.8,19.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Monte Morris,ISU,False
302,3.0,26.7,0.0,0.0,121.0,0.0,9.0,121.0,8.0,3.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Moses Kingsley,ARK,False
303,4.0,21.0,0.0,0.0,121.0,0.0,12.0,121.0,3.81,75.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.8,7.5,19.5,41.0,Muusa Dama,EIU,False
304,4.0,26.3,0.0,0.0,121.0,0.0,11.0,121.0,3.05,74.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nana Foulland,BUCK,False
305,4.0,32.8,2.5,7.3,40.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Mason,MINN,False
306,3.0,35.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,8.7,13.1,19.0,Nick Banyard,UCF,False
307,3.0,33.0,0.0,6.9,62.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Coppola,ULM,False
308,3.0,24.3,3.66666666667,0.0,121.0,4.38,6.0,45.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Dixon,TRGV,False
309,3.0,28.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.3,12.6,81.0,Nick Hornsby,SAC,False
310,3.0,32.3,3.66666666667,7.4,43.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Lindner,LAF,False
311,3.0,30.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,7.3,13.8,38.0,Novak Topalovic,IDST,False
312,3.0,20.3,0.0,0.0,121.0,0.0,4.0,121.0,7.21,16.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Obediah Church,MOST,False
313,3.0,36.0,0.0,0.0,121.0,0.0,10.0,121.0,2.59,57.0,22.0,0.5,0.471,0.714,50.0,16.0,5.7,4.7,2.0,7.0,10.0,86.0,Obi Enechionyia,TEM,False
314,3.0,20.3,0.0,0.0,121.0,0.0,7.0,121.0,3.93,83.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Obij Aget,UNM,False
315,4.0,33.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,7.3,11.6,54.0,Obinna Oleka,ASU,False
316,2.0,31.0,5.5,6.5,96.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Paris Lee,ILST,False
317,3.0,16.3,0.0,0.0,121.0,0.0,5.0,121.0,4.9,88.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Paschal Chukwu,SYR,False
318,3.0,28.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,23.3,0.491,0.308,1.0,28.0,18.3,8.7,2.7,0.0,0.0,0.0,121.0,Peter Jok,IOWA,False
319,3.0,37.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,24.7,0.553,0.474,0.722,17.0,15.7,6.3,6.0,0.0,0.0,0.0,121.0,Peyton Aldridge,DAV,False
320,3.0,27.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.0,0.541,0.375,1.0,48.0,12.3,8.0,5.7,0.0,0.0,0.0,121.0,Phil Forte III,OKST,False
321,1.0,20.0,2.0,14.0,20.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Phil Winston,QUIN,False
322,4.0,37.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,6.3,9.5,99.0,Phillip Carr,MORG,False
323,3.0,34.3,1.0,5.8,91.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Pookie Powell,LAS,False
324,4.0,22.5,4.0,0.0,121.0,4.89,10.0,27.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Preston Parks,CIT,False
325,3.0,30.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.3,0.382,0.333,0.875,71.0,18.3,8.0,5.3,0.0,0.0,0.0,121.0,QJ Peterson,VMI,False
326,3.0,18.3,3.0,0.0,121.0,5.09,7.0,88.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Quentin Jackson,CHAR,False
327,3.0,29.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,25.0,0.549,0.25,1.0,16.0,17.0,2.7,5.7,0.0,0.0,0.0,121.0,Quincy McKnight,SHU,False
328,3.0,33.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.0,0.522,0.385,0.929,51.0,15.3,4.3,4.7,0.0,0.0,0.0,121.0,Quinndary Weatherspoon,MSST,False
329,2.0,34.0,1.0,0.0,121.0,3.53,2.0,16.0,0.0,121.0,23.5,0.583,0.636,0.8,27.0,12.0,5.5,7.5,0.0,0.0,0.0,121.0,Quinton Hooker,UND,False
330,3.0,35.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,27.0,0.386,0.313,0.78,9.0,19.0,5.3,13.7,0.0,0.0,0.0,121.0,Randy Onwuasor,SUU,False
331,3.0,16.3,0.0,0.0,121.0,0.0,9.0,121.0,4.9,93.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Rashaan Holloway,UMASS,False
332,3.0,29.7,2.33333333333,0.0,121.0,3.15,4.0,81.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Rashard Odomes,OKLA,False
333,2.0,29.0,0.0,0.0,121.0,0.0,6.0,121.0,2.76,98.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.5,7.0,15.9,22.0,Rashawn Thomas,AMCC,False
334,4.0,25.8,1.75,0.0,121.0,4.27,8.0,26.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ray Crossland,EIU,False
335,3.0,28.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.7,6.7,14.6,35.0,Reggie Agbeko,SLU,False
336,4.0,21.5,0.0,0.0,121.0,0.0,15.0,121.0,6.98,12.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Reggie Lynch,MINN,False
337,3.0,30.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,6.0,11.9,82.0,Reggie Upshaw,MTSU,False
338,3.0,29.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.7,0.588,0.0,0.658,61.0,11.3,0.0,12.7,3.3,9.0,16.8,10.0,Reid Travis,STAN,False
339,3.0,31.3,2.66666666667,0.0,121.0,2.98,9.0,71.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Remond Brown,GRAM,False
340,2.0,29.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.5,0.5,0.476,1.0,40.0,15.0,10.5,2.5,0.0,0.0,0.0,121.0,Ria'n Holland,MER,False
341,1.0,26.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.0,0.538,0.5,0.667,55.0,13.0,8.0,6.0,0.0,0.0,0.0,121.0,Rob Gray Jr.,HOU,False
342,3.0,19.0,0.0,0.0,121.0,0.0,5.0,121.0,5.61,38.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Robert Williams,TAMU,False
343,3.0,31.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.0,0.5,0.471,0.786,77.0,14.7,5.7,4.7,0.0,0.0,0.0,121.0,Rodney Bullock,PROV,False
344,3.0,26.0,0.0,0.0,121.0,0.0,9.0,121.0,4.1,32.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Rodney Williams,DREX,False
345,3.0,32.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.0,10.7,18.0,1.0,Rokas Gustys,HOF,False
346,1.0,25.0,2.0,0.0,121.0,4.8,2.0,19.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Roland Nyama,STON,False
347,4.0,28.3,0.0,0.0,121.0,0.0,17.0,121.0,3.19,64.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Romelo Banks,UNF,False
348,3.0,25.7,0.0,0.0,121.0,0.0,11.0,121.0,5.19,17.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ronald Delph,FAU,False
349,2.0,30.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,29.5,0.55,0.412,0.8,3.0,20.0,8.5,5.0,0.0,0.0,0.0,121.0,Ronnie Boyce,SF,False
350,3.0,27.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.7,13.8,75.0,Ruben Guerrero,USF,False
351,3.0,27.0,0.0,0.0,121.0,0.0,7.0,121.0,3.46,47.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ryan Taylor,MRSH,False
352,3.0,34.3,1.66666666667,0.0,121.0,2.72,10.0,89.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Sa'eed Nelson,AMER,False
353,2.0,15.5,0.0,0.0,121.0,0.0,2.0,121.0,6.45,45.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Sagaba Konate,WVU,False
354,1.0,36.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,28.0,0.381,0.357,0.875,7.0,21.0,14.0,8.0,0.0,0.0,0.0,121.0,Sam Cassell Jr.,IONA,False
355,2.0,35.5,1.0,5.6,95.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Sam Singer,CAL,False
356,3.0,31.7,2.66666666667,0.0,121.0,3.37,9.0,28.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Scoochie Smith,DAY,False
357,3.0,31.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.7,5.7,12.0,72.0,Sebastian Saiz,MISS,False
358,4.0,33.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.3,0.482,0.444,0.76,99.0,14.0,4.5,6.3,3.3,5.8,10.7,80.0,Semi Ojeleye,SMU,False
359,3.0,28.3,1.33333333333,8.9,29.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Shane Rector,USU,False
360,3.0,32.3,4.66666666667,6.2,94.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Shaq Carr,GCU,False
361,3.0,33.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.7,0.5,0.455,0.87,59.0,13.3,3.7,7.7,0.0,0.0,0.0,121.0,Shavar Newkirk,JOES,False
362,2.0,34.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.5,0.56,0.385,0.909,67.0,12.5,6.5,5.5,1.0,9.0,11.8,50.0,Shawn Johnson,IW,False
363,2.0,35.5,2.0,0.0,121.0,2.82,5.0,56.0,0.0,121.0,27.0,0.581,0.75,0.706,10.0,15.5,4.0,8.5,0.0,0.0,0.0,121.0,ShawnDre' Jones,RICH,False
364,3.0,38.0,0.666666666667,5.6,82.0,3.51,4.0,9.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Shizz Alston Jr.,TEM,False
365,4.0,31.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.8,0.448,0.476,0.913,83.0,14.5,5.3,5.8,0.0,0.0,0.0,121.0,Sindarius Thornwell,SC,False
366,3.0,19.7,2.0,10.2,93.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Skylar Mays,LSU,False
367,4.0,34.5,5.25,5.8,87.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Stephan Jiggetts,FDU,False
368,3.0,33.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.0,11.3,15.8,6.0,Steve Taylor Jr.,TOL,False
369,4.0,25.0,2.25,13.6,6.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Stevie Clark,OAK,False
370,2.0,29.0,3.5,8.3,48.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,T.J. Cline,RICH,False
371,2.0,27.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.5,0.538,0.286,0.846,69.0,13.0,7.0,6.5,0.0,0.0,0.0,121.0,T.J. Cromer,ETSU,False
372,4.0,34.5,3.25,6.4,66.0,0.0,0.0,121.0,0.0,121.0,23.0,0.529,0.444,0.81,31.0,12.8,2.3,10.5,0.0,0.0,0.0,121.0,T.J. Williams,NE,False
373,3.0,24.3,0.0,0.0,121.0,0.0,11.0,121.0,4.93,25.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,TJ Holyfield,SFA,False
374,3.0,28.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,7.0,14.6,39.0,TJ Leaf,UCLA,False
375,3.0,24.3,0.0,0.0,121.0,0.0,9.0,121.0,6.03,15.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.0,8.3,20.3,11.0,Tacko Fall,UCF,False
376,3.0,23.0,0.0,0.0,121.0,0.0,12.0,121.0,3.48,91.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Tafari Whittingham,CCSU,False
377,4.0,30.3,4.25,0.0,121.0,3.64,13.0,22.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Tahjere McCall,TNST,False
378,3.0,21.3,0.0,0.0,121.0,0.0,11.0,121.0,8.13,8.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Tai Odiase,UIC,False
379,3.0,31.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,6.7,12.6,44.0,Tanner Leissner,UNH,False
380,3.0,15.0,0.0,0.0,121.0,0.0,11.0,121.0,7.11,34.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Tariq Owens,SJU,False
381,3.0,28.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.7,0.561,0.6,0.833,86.0,13.7,3.3,4.0,0.0,0.0,0.0,121.0,Tayler Persons,BALL,False
382,3.0,28.0,2.33333333333,7.6,81.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Terrence Phillips,MIZ,False
383,3.0,30.3,2.33333333333,0.0,121.0,3.08,9.0,83.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Thomas Capuano,MAN,False
384,3.0,27.3,0.0,0.0,121.0,0.0,8.0,121.0,5.37,14.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.3,8.7,14.6,45.0,Thomas Welsh,UCLA,False
385,2.0,37.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,27.5,0.556,0.0,0.75,8.0,18.0,1.5,10.0,1.5,7.5,9.6,92.0,Tim Kempton,LEH,False
386,3.0,33.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,23.0,0.667,0.0,0.781,33.0,11.0,0.0,10.7,0.0,0.0,0.0,121.0,Tim Williams,UNM,False
387,4.0,30.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.8,0.382,0.28,0.889,38.0,17.0,6.3,9.0,0.0,0.0,0.0,121.0,Tiwian Kendley,MORG,False
388,3.0,18.3,1.33333333333,0.0,121.0,5.09,9.0,91.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Torey Noel,LAM,False
389,4.0,32.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.5,0.62,0.519,0.857,90.0,12.5,6.8,1.8,0.0,0.0,0.0,121.0,Torian Graham,ASU,False
390,3.0,19.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.3,8.7,23.2,28.0,Torry Butler,SHSU,False
391,4.0,29.5,3.75,9.5,13.0,3.73,12.0,25.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Tra-Deon Hollins,OMA,False
392,4.0,28.0,3.0,8.2,55.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Trae Bell-Haynes,UVM,False
393,3.0,27.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.7,8.0,14.1,63.0,Travis Munnings,ULM,False
394,3.0,39.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,23.7,0.429,0.415,0.857,23.0,18.7,13.7,2.3,0.0,0.0,0.0,121.0,Tre Coggins,CSF,False
395,2.0,30.5,2.0,6.6,100.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Tre'Darius McCallum,DEP,False
396,4.0,34.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.0,8.5,11.1,67.0,Tres Tinkle,ORST,False
397,3.0,28.7,1.66666666667,0.0,121.0,3.72,12.0,33.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Trevis Wyche,SPU,False
398,2.0,22.0,0.5,0.0,121.0,4.55,2.0,58.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Trevor Lyons,AFA,False
399,3.0,18.3,0.0,0.0,121.0,0.0,10.0,121.0,4.36,78.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Trevor Thompson,OSU,False
400,3.0,33.3,2.0,6.4,73.0,3.2,5.0,31.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Troy Caupain,CIN,False
401,3.0,32.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.0,6.7,10.7,100.0,Tyler Cavanaugh,GW,False
402,4.0,33.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,25.0,0.508,0.441,0.955,15.0,15.8,8.5,5.5,0.0,0.0,0.0,121.0,Tyler Hall,MTST,False
403,3.0,27.3,0.0,0.0,121.0,0.0,6.0,121.0,3.41,60.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Tyler Lydon,SYR,False
404,3.0,38.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.0,0.5,0.385,0.8,81.0,14.0,4.3,6.7,0.0,0.0,0.0,121.0,Tyler Nelson,FAIR,False
405,1.0,28.0,0.0,0.0,121.0,0.0,1.0,121.0,2.86,100.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,6.0,4.0,14.3,53.0,Tyrell Sturdivant,STON,False
406,3.0,18.0,0.0,0.0,121.0,0.0,8.0,121.0,4.44,81.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ugo Mmonu,CHSO,False
407,2.0,20.0,0.0,0.0,121.0,0.0,3.0,121.0,4.0,95.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Valentine Izundu,SDSU,False
408,3.0,31.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.3,0.645,0.786,0.588,94.0,10.3,4.7,5.7,0.0,0.0,0.0,121.0,Vic Law,NW,False
409,4.0,31.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,8.5,14.5,21.0,Wayne Martin,TNST,False
410,1.0,21.0,1.0,17.1,5.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Wes VanBeck,HOU,False
411,3.0,25.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,8.3,18.4,20.0,Wesley Gordon,COLO,False
412,3.0,26.7,0.0,0.0,121.0,0.0,2.0,121.0,6.5,7.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,William Lee,UAB,False
413,2.0,32.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.0,10.5,17.8,3.0,Wyatt Walker,SAM,False
414,4.0,22.8,0.0,0.0,121.0,0.0,10.0,121.0,3.96,69.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Xavier Hill-Mais,OAK,False
415,3.0,25.3,2.0,9.5,41.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Xavier Rathan-Mayes,FSU,False
