,GP,MPG,TOPG,AP40M,RK_AST,STP40M,PF,RK_STL,BLKP40M,RK_BLK,PTS,FG%,3P%,FT%,RK_SCO,FGA,3PA,FTA,ORPG,DRPG,RP40,RK_REB,PLAYER,TEAM,allstar
2071,32.6666666667,30.8,1.94607843137,0.0,121.0,2.34666666667,70.6666666667,75.3333333333,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Karl Cochran,WOF,False
2072,29.0,32.3,3.20689655172,5.7,86.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Karl Sanders,SFNY,False
2073,34.0,20.7,0.0,0.0,121.0,0.0,99.0,121.0,4.54,35.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Karl-Anthony Towns,UK,False
2074,34.0,30.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,19.1,0.507,0.453,0.842,42.0,13.3,6.9,3.0,0.0,0.0,0.0,121.0,Karvel Anderson,RMU,False
2075,33.0,30.3,2.18181818182,6.0,73.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kasey Hill,FLA,False
2076,33.0,19.7,1.93939393939,0.0,121.0,3.5,43.0,98.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kasey Shepherd,ULL,False
2077,33.0,20.9,0.0,0.0,121.0,0.0,94.0,121.0,3.07,95.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kashief Edwards,NIAG,False
2078,28.0,25.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,6.2,14.5,41.0,Kashien Latham,GASO,False
2079,31.0,31.5,2.74193548387,5.5,120.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kashif Payne,TOL,False
2080,30.0,35.0,1.43333333333,5.1,111.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kasib Powell,TTU,False
2081,29.3333333333,33.8,3.06283524904,5.9,59.5,2.325,95.5,97.5,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kason Mims,QUIN,False
2082,32.0,28.1,2.5625,6.4,74.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kavon Stewart,RMU,False
2084,32.5,35.45,3.48721590909,7.85,5.5,2.08,80.0,35.0,0.0,121.0,17.5,0.413,0.336,0.827,54.0,12.9,4.1,6.7,0.0,0.0,0.0,121.0,Kay Felder,OAK,False
2085,31.3333333333,31.9333333333,3.18819444444,6.86666666667,37.6666666667,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kaylon Williams,EVAN,False
2086,30.0,25.7,1.73333333333,0.0,121.0,2.65,104.0,88.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ke'Ron Brown,HAMP,False
2087,29.5,19.25,0.0,0.0,121.0,0.0,100.5,121.0,4.345,52.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keaton Jackson,SIUE,False
2088,32.3333333333,33.0,2.68939393939,6.73333333333,32.3333333333,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keegan Bell,CHAT,False
2089,33.0,28.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.2,0.549,0.0,0.797,92.0,12.5,0.0,4.3,0.0,0.0,0.0,121.0,Keena Young,BYU,False
2090,27.0,30.7,3.14814814815,0.0,121.0,2.46,46.0,115.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keenan Jeppesen,BRWN,False
2091,32.0,28.3,3.28125,8.8,7.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keenan Jones,NWST,False
2092,29.0,26.4,1.8275862069,0.0,121.0,2.88,89.0,75.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keenan Palmore,ODU,False
2093,31.0,34.65,2.13333333333,5.7,58.0,0.0,0.0,121.0,0.0,121.0,19.55,0.463,0.3105,0.7965,28.0,14.05,3.75,6.65,0.0,0.0,0.0,121.0,Keifer Sykes,GB,False
2094,31.0,31.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.5,0.427,0.357,0.75,53.0,14.6,3.6,6.3,0.0,0.0,0.0,121.0,Keion Bell,PEPP,False
2095,31.0,32.0,2.09677419355,5.8,78.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keith Appling,MSU,False
2096,34.0,30.3,0.0,0.0,121.0,0.0,104.0,121.0,4.19333333333,9.33333333333,18.0,0.553,0.409,0.647,64.0,12.0,0.6,7.0,2.83333333333,6.66666666667,12.4666666667,42.6666666667,Keith Benson,OAK,False
2097,28.5,22.75,0.0,0.0,121.0,0.0,88.5,121.0,3.335,44.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keith Butler,TEM,False
2098,31.0,33.0666666667,0.0,0.0,121.0,0.0,83.0,121.0,2.33333333333,57.3333333333,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.83333333333,5.43333333333,10.0,79.3333333333,Keith Clanton,UCF,False
2099,32.0,26.5,1.53125,0.0,121.0,2.815,64.0,88.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keith Cothran,URI,False
2100,30.6666666667,26.0666666667,2.09605269283,0.0,121.0,2.80666666667,75.3333333333,73.6666666667,0.0,121.0,17.55,0.4185,0.321,0.716,72.5,14.0,8.25,4.45,0.0,0.0,0.0,121.0,Keith Gabriel,VMI,False
2101,19.0,31.6,2.73684210526,6.9,40.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keith Jenifer,UVA,False
2102,32.0,33.7,2.96875,0.0,121.0,2.38,84.0,69.0,0.0,121.0,22.9,0.447,0.408,0.814,7.0,15.1,6.6,8.2,0.0,0.0,0.0,121.0,Keith McLeod,BGSU,False
2103,30.5,33.45,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.0,0.539,0.381,0.592,82.0,11.6,0.7,7.3,4.0,6.3,12.25,15.5,Keith Rendleman,UNCW,False
2104,30.5,33.75,2.05,6.25,43.5,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keith Shamburger,SJSU,False
2105,33.0,35.5,1.84848484848,0.0,121.0,2.56,75.0,22.0,0.0,121.0,17.3,0.504,0.359,0.77,83.0,11.4,4.3,5.5,0.0,0.0,0.0,121.0,Keith Simmons,HC,False
2106,29.5,33.05,2.49252873563,0.0,121.0,2.8325,52.75,37.0,0.0,121.0,19.6,0.474,0.413,0.809,30.0,13.9,5.0,5.4,0.0,0.0,0.0,121.0,Keith Triplett,TOL,False
2107,30.3333333333,30.3666666667,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.86666666667,5.8,11.4333333333,62.6666666667,Keith Waleskowski,DAY,False
2108,29.5,30.1,0.0,0.0,121.0,0.0,73.0,121.0,2.26,68.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,5.6,11.05,74.5,Keith Wright,HARV,False
2109,32.0,35.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.1,0.415,0.386,0.852,77.0,12.3,8.3,4.2,0.0,0.0,0.0,121.0,Keiton Page,OKST,False
2110,25.0,32.6,3.04,0.0,121.0,2.21,49.0,99.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kejuan Johnson,LBSU,False
2111,28.6666666667,26.6333333333,1.21686489262,0.0,121.0,3.01666666667,84.6666666667,52.6666666667,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kellan Carter,NICH,False
2112,32.0,33.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,16.7,0.441,0.415,0.857,100.0,11.6,5.5,4.8,0.0,0.0,0.0,121.0,Kellen Dunham,BUT,False
2113,32.0,31.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.9,5.1,10.3,98.0,Kellen Thornton,TNST,False
2114,30.0,35.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,5.3,9.3,62.0,Kellen Williams,EWU,False
2115,30.0,25.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.5,0.652,0.346,0.785,67.0,10.2,0.9,5.0,0.0,0.0,0.0,121.0,Kelly Olynyk,GONZ,False
2116,29.0,24.4,0.0,0.0,121.0,0.0,84.0,121.0,2.31,90.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kelly Ross,JKST,False
2117,29.0,36.2,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.9,5.1,8.8,81.0,Kelly Whitney,HALL,False
2118,28.0,30.3,0.0,0.0,121.0,0.0,64.0,121.0,1.93,94.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.6,7.1,14.2,11.0,Kelly Wise,MEM,False
2119,29.0,25.7,2.1724137931,0.0,121.0,2.74,72.0,84.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kelton Ford,TROY,False
2120,33.0,36.65,0.676470588235,0.0,121.0,1.97,74.0,90.0,0.0,121.0,18.0,0.413,0.369,0.835,70.0,14.2,7.5,4.2,0.0,0.0,0.0,121.0,Kelvin Lewis,HOU,False
2121,30.3333333333,31.5,2.1082437276,0.0,121.0,2.61,80.6666666667,33.0,2.0,77.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.26666666667,5.5,11.2333333333,57.0,Kelvin Martin,CHSO,False
2122,31.5,23.45,0.0,0.0,121.0,0.0,101.0,121.0,3.825,45.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kelvin Penn,FAU,False
2123,33.5,36.35,2.6,5.9,38.0,2.21,52.0,36.0,0.0,121.0,23.5,0.432,0.339,0.805,4.0,18.1,5.4,7.6,0.0,0.0,0.0,121.0,Kemba Walker,CONN,False
2124,29.0,33.3,1.85714285714,0.0,121.0,2.44,64.0,28.0,2.21,75.3333333333,19.25,0.4915,0.3445,0.8355,27.5,14.0,5.2,4.45,2.9,6.05,10.15,52.0,Ken Horton,CCSU,False
2125,30.0,35.95,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.85,0.4445,0.4265,0.853,62.0,14.5,7.1,3.4,0.0,0.0,0.0,121.0,Ken Tutt,ORU,False
2126,30.0,36.2,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,19.0,0.416,0.34,0.78,41.0,16.1,9.5,3.0,0.0,0.0,0.0,121.0,Kenard Moore,SEMO,False
2127,30.0,25.1,2.74416017798,7.2,83.5,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kendall Cutler,SDAK,False
2128,29.0,23.1,0.0,0.0,121.0,0.0,72.0,121.0,2.75,68.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kendall Dartez,LOU,False
2129,30.6666666667,29.9333333333,0.0,0.0,121.0,0.0,89.0,121.0,3.68666666667,20.6666666667,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,8.5,14.0,2.0,Kendall Gray,DSU,False
2130,33.5,28.2,2.60962566845,10.85,11.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kendall Marshall,UNC,False
2131,30.0,36.1,2.93333333333,0.0,121.0,2.14,80.0,43.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.1,6.2,9.2,67.0,Kendall Timmons,TULN,False
2132,33.0,34.85,2.06060606061,5.7,60.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kendall Williams,UNM,False
2133,1.0,25.0,2.0,0.0,121.0,3.2,3.0,79.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kendrick Fink,COOK,False
2134,29.5,21.95,0.0,0.0,121.0,0.0,82.0,121.0,5.745,11.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kendrick Moore,ORU,False
2135,30.3333333333,35.4333333333,1.97983870968,4.8,98.0,2.5,73.0,34.3333333333,0.0,121.0,18.2666666667,0.475666666667,0.35,0.760333333333,66.6666666667,12.2333333333,4.86666666667,6.43333333333,0.0,0.0,0.0,121.0,Kendrick Perry,YSU,False
2136,30.0,34.25,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.35,0.4565,0.42,0.75,95.0,13.3,3.95,4.75,0.0,0.0,0.0,121.0,Kennedy Winston,ALA,False
2137,32.5,28.7,2.4068627451,0.0,121.0,2.44,103.0,51.5,2.63333333333,46.3333333333,17.6,0.644,0.0,0.578,76.0,10.5,0.0,7.0,4.4,7.725,16.775,19.5,Kenneth Faried,MORE,False
2138,34.0,15.6,0.0,0.0,121.0,0.0,105.0,121.0,4.44,92.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenneth Hall,WCU,False
2139,31.0,28.3,1.87096774194,0.0,121.0,2.46,91.0,93.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenneth Harris,EVAN,False
2140,28.0,27.4,2.53571428571,0.0,121.0,2.76,59.0,100.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenneth Lawrence,ULL,False
2141,31.0,31.3,3.23655913978,6.3,43.0,2.44666666667,80.6666666667,56.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenneth Ortiz,WAG,False
2142,29.5,30.975,0.0,0.0,121.0,0.0,84.0,121.0,1.96,75.0,20.7,0.592,0.0,0.594,22.0,13.5,0.0,8.0,4.375,5.95,13.15,38.75,Kenny Adeleke,HART,False
2143,34.0,28.9,2.02941176471,6.9,52.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Chery,BAY,False
2144,27.5,34.95,2.71333333333,5.2,92.0,2.17,55.5,75.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Dawkins,LAM,False
2145,32.0,31.6,0.0,0.0,121.0,0.0,92.0,121.0,2.85,36.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Gabriel,AUB,False
2146,27.0,19.5,0.0,0.0,121.0,0.0,32.0,121.0,7.0,8.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny George,UNCA,False
2147,29.5,27.3,2.80114942529,8.9,20.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Grant,DAV,False
2148,32.5,31.05,1.96638257576,0.0,121.0,2.775,65.0,38.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Hasbrouck,SIE,False
2149,30.0,28.4,0.0,0.0,121.0,0.0,68.0,121.0,2.39,69.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Kadji,MIA,False
2150,33.0,19.6,0.0,0.0,121.0,0.0,55.0,121.0,3.27,85.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Lawson Jr.,CREI,False
2151,31.0,25.7,0.0,0.0,121.0,0.0,93.0,121.0,3.26,44.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Onyechi,LIU,False
2152,28.0,24.6,0.0,0.0,121.0,0.0,77.0,121.0,2.73,74.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Walker,ALA,False
2153,30.0,26.2,0.0,0.0,121.0,0.0,75.0,121.0,2.54,75.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenny Whitehead,JMU,False
2154,31.0,26.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,5.3,11.8,109.0,Kenny Zeigler,FUR,False
2155,33.3333333333,29.5,2.50534759358,0.0,121.0,2.81333333333,80.0,37.3333333333,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kent Bazemore,ODU,False
2156,32.0,33.0,1.5625,0.0,121.0,2.325,69.5,59.0,0.0,121.0,18.5,0.433,0.373,0.799,39.0,13.4,7.0,5.3,0.0,0.0,0.0,121.0,Kentavious Caldwell-Pope,UGA,False
2157,26.5,30.15,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.15,6.95,14.8,6.0,Kentrell Gransberry,USF,False
2158,26.0,14.0,0.0,0.0,121.0,0.0,48.0,121.0,6.14,45.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kenyatta Smith,HARV,False
2159,30.0,33.5,2.06666666667,0.0,121.0,2.07,59.0,94.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Keon Lewis,UTSA,False
2160,32.0,33.1,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.5,0.443,0.432,0.859,37.0,13.3,7.3,4.2,0.0,0.0,0.0,121.0,Keon Moore,WIN,False
2161,30.0,31.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.1,0.439,0.405,0.778,60.0,14.5,5.8,3.9,0.0,0.0,0.0,121.0,Keoni Watson,IDHO,False
2162,33.0,25.4666666667,2.59607100416,6.9,62.0,4.43,83.0,38.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kerron Johnson,BEL,False
2163,28.5,24.25,0.0,0.0,121.0,0.0,98.5,121.0,3.51,41.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,5.0,12.6,91.0,Kervin Bristol,FOR,False
2164,34.0,37.1,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.8,0.457,0.333,0.82,74.0,14.4,3.3,4.4,0.0,0.0,0.0,121.0,Kevin Anderson,RICH,False
2165,30.3333333333,35.7333333333,2.7166858679,6.4,24.3333333333,0.0,0.0,121.0,0.0,121.0,18.3,0.439,0.39,0.698,65.0,14.4,2.6,6.6,0.0,0.0,0.0,121.0,Kevin Bell,FRES,False
2166,30.0,33.6,3.0,6.9,27.0,3.22,65.0,10.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Braswell,GTWN,False
2167,28.5,27.15,2.21613300493,7.05,76.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Burleson,MINN,False
2168,34.0,34.0,1.97058823529,5.3,97.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Burwell,MVSU,False
2169,30.6666666667,31.5,2.82926631442,6.63333333333,52.3333333333,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Dillard,SIU,False
2171,31.0,27.1,0.0,0.0,121.0,0.0,92.0,121.0,3.71,33.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Ferguson,ARMY,False
2172,32.5,31.75,3.4375,0.0,121.0,2.95,75.0,16.0,0.0,121.0,18.65,0.3825,0.3605,0.812,41.5,15.25,9.05,4.6,0.0,0.0,0.0,121.0,Kevin Foster,SCU,False
2173,31.0,37.2,5.09677419355,6.7,8.0,1.87,62.0,79.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Galloway,TXSO,False
2174,29.6666666667,33.1666666667,2.9061187916,0.0,121.0,3.54333333333,77.0,8.66666666667,0.0,121.0,17.6,0.381,0.332,0.777,91.0,13.5,6.1,6.8,0.0,0.0,0.0,121.0,Kevin Hamilton,HC,False
2175,28.25,31.15,3.69034391534,6.3,84.0,2.48333333333,66.3333333333,69.6666666667,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Hammack,CIT,False
2176,31.0,35.9,2.12903225806,5.1,99.0,2.58333333333,80.3333333333,23.6666666667,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Hardy,MCNS,False
2177,31.0,32.0,2.8064516129,5.5,110.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Houston,LBSU,False
2179,32.0,38.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.1,0.513,0.272,0.781,15.0,15.5,3.9,4.0,4.3,6.8,11.6,4.0,Kevin Jones,WVU,False
2180,32.0,37.0,3.0,6.3,15.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Kanaskie,MTSU,False
2181,28.0,30.5,2.07142857143,6.5,57.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Kruger,UNLV,False
2183,27.0,30.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.4,4.9,11.0,82.0,Kevin Lyde,TEM,False
2184,26.3333333333,31.8,3.11111111111,0.0,121.0,2.37,52.0,108.0,0.0,121.0,23.2666666667,0.461,0.344,0.841333333333,7.33333333333,15.5333333333,6.33333333333,8.06666666667,0.0,0.0,0.0,121.0,Kevin Martin,WCU,False
2185,32.0,27.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.2,4.8,11.6,67.0,Kevin Mays,CSB,False
2186,30.0,30.1,2.96666666667,6.6,62.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Mitchell,TRGV,False
2187,32.0,34.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.1,0.448,0.429,0.724,11.0,16.5,5.8,5.3,0.0,0.0,0.0,121.0,Kevin Murphy,TNTC,False
2188,25.0,29.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.0,0.402,0.411,0.765,108.0,14.1,7.6,3.2,0.0,0.0,0.0,121.0,Kevin Nelson,CMU,False
2189,33.0,36.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.8,0.372,0.338,0.797,48.0,15.4,8.2,4.5,0.0,0.0,0.0,121.0,Kevin Olekaibe,FRES,False
2190,28.0,29.1,0.0,0.0,121.0,0.0,100.0,121.0,2.4,65.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.1,6.5,11.9,51.0,Kevin Owens,MONM,False
2191,32.5,31.4,3.85369318182,0.0,121.0,3.205,66.0,14.5,0.0,121.0,18.95,0.445,0.3155,0.7845,46.5,13.6,5.15,6.7,0.0,0.0,0.0,121.0,Kevin Palmer,AMCC,False
2192,34.0,33.1,1.35294117647,6.0,44.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Pangos,GONZ,False
2193,30.0,36.1,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,19.5,0.485,0.405,0.852,34.0,14.7,6.8,2.9,0.0,0.0,0.0,121.0,Kevin Pittsnogle,WVU,False
2194,29.5,33.15,2.20114942529,0.0,121.0,2.72,65.5,40.5,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Reed,MAINE,False
2195,29.0,27.8,1.96551724138,8.9,18.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Roberts,SEMO,False
2196,30.5,29.15,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.55,5.55,11.1,75.0,Kevin Rogers,BAY,False
2197,29.0,34.9,3.41379310345,5.2,103.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Sheppard,JAC,False
2198,30.0,24.9,0.0,0.0,121.0,0.0,81.0,121.0,3.8,34.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Steenberge,RICH,False
2199,31.0,30.6,1.29032258065,0.0,121.0,3.04,54.0,23.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevin Swecker,LONG,False
2200,29.0,30.0,2.3,6.6,89.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.5,4.6,10.0,62.0,Kevin Thomas,MURR,False
