,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP,2009_POS,2009_TEAM,2009_GP,2009_MPG,2009_PTS,2009_FGM-FGA,2009_FG%,2009_3PM-3PA,2009_3P%,2009_FTM-FTA,2009_FT%,2010_POS,2010_TEAM,2010_GP,2010_MPG,2010_PTS,2010_FGM-FGA,2010_FG%,2010_3PM-3PA,2010_3P%,2010_FTM-FTA,2010_FT%,2011_POS,2011_TEAM,2011_GP,2011_MPG,2011_PTS,2011_FGM-FGA,2011_FG%,2011_3PM-3PA,2011_3P%,2011_FTM-FTA,2011_FT%,2012_POS,2012_TEAM,2012_GP,2012_MPG,2012_PTS,2012_FGM-FGA,2012_FG%,2012_3PM-3PA,2012_3P%,2012_FTM-FTA,2012_FT%,2013_POS,2013_TEAM,2013_GP,2013_MPG,2013_PTS,2013_FGM-FGA,2013_FG%,2013_3PM-3PA,2013_3P%,2013_FTM-FTA,2013_FT%,2014_POS,2014_TEAM,2014_GP,2014_MPG,2014_PTS,2014_FGM-FGA,2014_FG%,2014_3PM-3PA,2014_3P%,2014_FTM-FTA,2014_FT%,2015_POS,2015_TEAM,2015_GP,2015_MPG,2015_PTS,2015_FGM-FGA,2015_FG%,2015_3PM-3PA,2015_3P%,2015_FTM-FTA,2015_FT%,2016_POS,2016_TEAM,2016_GP,2016_MPG,2016_PTS,2016_FGM-FGA,2016_FG%,2016_3PM-3PA,2016_3P%,2016_FTM-FTA,2016_FT%
316,2014,17.0,BOS,James Young,University of Kentucky,3,63,542,134,70,22,0.338,0.25,0.515,8.6,2.1,1.1,0.3,0.3,0.029,-4.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2014,18.0,PHO,Tyler Ennis,Syracuse University,3,86,1131,336,116,181,0.402,0.287,0.721,13.2,3.9,1.3,2.1,-0.2,-0.01,-5.9,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,HOU,7,9.4,1.3,0.6-2.4,.235,0.0-0.7,.000,0.1-0.3,.500
318,2014,19.0,CHI,Gary Harris,Michigan State University,3,134,3225,1150,294,181,0.432,0.315,0.797,24.1,8.6,2.2,1.4,3.4,0.051,-0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2014,20.0,TOR,Bruno Caboclo,,2,14,66,13,4,1,0.208,0.3,0.0,4.7,0.9,0.3,0.1,-0.4,-0.28,-14.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2014,21.0,OKC,Mitch McGary,University of Michigan,2,52,557,227,183,17,0.527,0.0,0.58,10.7,4.4,3.5,0.3,1.3,0.108,-3.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2014,22.0,MEM,Jordan Adams,"University of California, Los Angeles",2,32,263,101,30,19,0.402,0.385,0.607,8.2,3.2,0.9,0.6,0.4,0.07,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2014,23.0,UTA,Rodney Hood,Duke University,3,137,3862,1723,420,309,0.423,0.368,0.825,28.2,12.6,3.1,2.3,9.0,0.112,0.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,UTAH,8,32.1,17.6,6.5-13.5,.481,2.5-5.3,.476,2.1-2.9,.739
323,2014,24.0,CHH,Shabazz Napier,University of Connecticut,3,111,1643,473,170,232,0.363,0.351,0.748,14.8,4.3,1.5,2.1,0.6,0.016,-3.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2014,25.0,HOU,Clint Capela,,3,96,1726,640,584,52,0.581,0.0,0.348,18.0,6.7,6.1,0.5,4.7,0.13,-0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,HOU,7,23.6,9.4,4.6-7.3,.627,0.0-0.0,.000,0.3-1.9,.154
325,2014,26.0,MIA,P.J. Hairston,University of North Carolina,2,111,2000,664,266,59,0.343,0.295,0.81,18.0,6.0,2.4,0.5,0.9,0.021,-3.9,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2014,27.0,PHO,Bogdan Bogdanovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2014,28.0,LAC,C.J. Wilcox,University of Washington,3,48,302,119,21,22,0.393,0.367,0.813,6.3,2.5,0.4,0.5,0.3,0.042,-4.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2014,29.0,OKC,Josh Huestis,Stanford University,1,5,55,14,10,0,0.417,0.667,0.0,11.0,2.8,2.0,0.0,0.0,0.01,-7.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2014,30.0,SAS,Kyle Anderson,"University of California, Los Angeles",3,118,1753,443,342,159,0.437,0.34,0.737,14.9,3.8,2.9,1.3,4.0,0.11,1.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,SA,7,21.4,2.7,1.0-2.7,.368,0.4-0.7,.600,0.3-0.3,1.000
330,2014,31.0,MIL,Damien Inglis,,1,20,156,36,31,10,0.351,0.231,0.875,7.8,1.8,1.6,0.5,-0.1,-0.024,-6.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2014,32.0,PHI,K.J. McDaniels,Clemson University,3,106,1709,625,254,84,0.408,0.289,0.766,16.1,5.9,2.4,0.8,1.1,0.03,-2.8,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,HOU/PHI,62,21.8,7.9,2.8-7.0,.396,0.7-2.4,.287,1.6-2.1,.752,SG,HOU,7,17.4,7.0,2.9-5.1,.556,0.7-2.1,.333,0.6-0.6,1.000
332,2014,33.0,CLE,Joe Harris,University of Virginia,3,63,664,199,61,37,0.404,0.341,0.563,10.5,3.2,1.0,0.6,0.2,0.013,-4.1,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,BKN,7,22.3,8.6,3.6-8.4,.424,1.4-5.0,.286,0.0-0.1,.000
333,2014,34.0,NYK,Cleanthony Early,Wichita State University,2,56,801,241,123,42,0.346,0.263,0.75,14.3,4.3,2.2,0.8,-0.6,-0.039,-5.7,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2014,35.0,UTA,Jarnell Stokes,University of Tennessee,3,27,145,65,38,5,0.571,0.0,0.531,5.4,2.4,1.4,0.2,0.6,0.189,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2014,36.0,MIL,Johnny O'Bryant III,Louisiana State University,2,100,1225,300,240,49,0.395,1.0,0.582,12.3,3.0,2.4,0.5,-0.2,-0.009,-6.9,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2014,37.0,TOR,DeAndre Daniels,University of Connecticut,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2014,38.0,DET,Spencer Dinwiddie,University of Colorado,2,46,614,203,65,126,0.314,0.173,0.746,13.3,4.4,1.4,2.7,0.2,0.014,-4.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2014,39.0,PHI,Jerami Grant,Syracuse University,3,148,3562,1196,575,215,0.393,0.278,0.625,24.1,8.1,3.9,1.5,2.6,0.034,-2.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,PHI,65,21.2,6.3,1.9-5.4,.352,0.8-2.4,.314,1.8-3.0,.591,SF,PHI/OKC,6,19.8,6.0,2.3-6.3,.368,0.2-0.7,.250,1.2-3.0,.389
339,2014,40.0,MIN,Glenn Robinson III,University of Michigan,3,86,838,267,116,40,0.417,0.317,0.662,9.7,3.1,1.3,0.5,0.9,0.049,-4.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,IND,6,11.5,3.8,1.5-3.7,.409,0.2-1.2,.143,0.7-1.3,.500
340,2014,41.0,DEN,Nikola Jokic,,2,87,1898,871,607,203,0.513,0.323,0.802,21.8,10.0,7.0,2.3,7.1,0.181,4.6,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,DEN,7,23.6,10.7,4.6-8.7,.525,0.4-1.7,.250,1.1-1.7,.667
341,2014,42.0,HOU,Nick Johnson,University of Arizona,1,28,262,74,39,11,0.347,0.238,0.68,9.4,2.6,1.4,0.4,-0.1,-0.02,-7.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2014,43.0,ATL,Walter Tavares,,2,12,77,27,22,3,0.6,0.0,0.3,6.4,2.3,1.8,0.3,0.2,0.099,-2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2014,44.0,MIN,Markel Brown,Oklahoma State University,2,109,1763,579,229,130,0.382,0.297,0.781,16.2,5.3,2.1,1.2,1.1,0.031,-2.7,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2014,45.0,CHH,Dwight Powell,Stanford University,3,105,1353,526,352,58,0.49,0.2,0.732,12.9,5.0,3.4,0.6,4.2,0.149,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,DAL,7,17.9,5.3,2.3-4.4,.516,0.1-0.4,.333,0.6-1.1,.500
345,2014,46.0,WAS,Jordan Clarkson,University of Missouri,3,146,4247,2049,523,412,0.441,0.335,0.816,29.1,14.0,3.6,2.8,4.7,0.053,-1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,LAL,59,25.0,11.9,4.5-10.1,.448,0.6-2.1,.314,2.2-2.7,.829,PG,LAL,8,27.4,15.1,6.4-13.0,.490,0.9-3.0,.292,1.5-1.8,.857
346,2014,47.0,PHI,Russ Smith,University of Louisville,2,27,131,53,15,19,0.319,0.188,0.769,4.9,2.0,0.6,0.7,-0.2,-0.068,-6.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2014,48.0,MIL,Lamar Patterson,University of Pittsburgh,1,35,395,84,50,39,0.35,0.245,0.727,11.3,2.4,1.4,1.1,0.2,0.025,-4.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2014,49.0,CHI,Cameron Bairstow,University of New Mexico,2,36,167,44,36,7,0.296,0.2,0.846,4.6,1.2,1.0,0.2,-0.1,-0.021,-7.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2014,50.0,PHO,Alec Brown,University of Wisconsin-Green Bay,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2014,51.0,NYK,Thanasis Antetokounmpo,,1,2,6,6,1,0,0.75,0.0,0.0,3.0,3.0,0.5,0.0,0.0,0.291,-4.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2014,52.0,PHI,Vasilije Micic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2014,53.0,MIN,Alessandro Gentile,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2014,54.0,PHI,Nemanja Dangubic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2014,55.0,MIA,Semaj Christon,Xavier University,1,7,122,33,12,20,0.375,0.2,0.4,17.4,4.7,1.7,2.9,0.1,0.052,-3.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,OKC,7,17.4,4.7,2.1-5.7,.375,0.1-0.7,.200,0.3-0.7,.400
355,2014,56.0,DEN,Roy Devyn Marble,University of Iowa,2,44,457,97,69,29,0.304,0.222,0.375,10.4,2.2,1.6,0.7,-0.3,-0.028,-5.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2014,57.0,IND,Louis Labeyrie,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2014,58.0,SAS,Jordan McRae,University of Tennessee,2,24,202,101,20,25,0.427,0.455,0.75,8.4,4.2,0.8,1.0,0.3,0.075,-4.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2014,59.0,TOR,Xavier Thames,San Diego State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2014,60.0,SAS,Cory Jefferson,Baylor University,2,58,581,205,161,16,0.444,0.125,0.583,10.0,3.5,2.8,0.3,0.9,0.071,-4.6,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2015,1.0,MIN,Karl-Anthony Towns,University of Kentucky,2,88,2831,1636,904,180,0.542,0.361,0.807,32.2,18.6,10.3,2.0,9.2,0.156,3.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,MIN,6,34.0,22.2,8.7-16.2,.536,1.5-3.3,.450,3.3-4.3,.769
361,2015,2.0,LAL,D'Angelo Russell,Ohio State University,2,88,2477,1177,301,307,0.406,0.352,0.745,28.1,13.4,3.4,3.5,0.3,0.006,-1.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,LAL,8,27.3,15.4,5.1-13.8,.373,2.1-6.0,.354,3.0-3.8,.800
362,2015,3.0,PHI,Jahlil Okafor,Duke University,2,58,1691,985,394,68,0.507,0.167,0.686,29.2,17.0,6.8,1.2,1.3,0.037,-4.1,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,PHI,5,20.0,11.4,4.8-10.0,.480,0.0-0.0,.000,1.8-2.6,.692
363,2015,4.0,NYK,Kristaps Porzingis,,2,78,2240,1141,565,98,0.427,0.344,0.826,28.7,14.6,7.2,1.3,5.0,0.107,0.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,NY,6,32.2,18.8,6.5-13.2,.494,2.2-5.0,.433,3.7-5.0,.733
364,2015,5.0,ORL,Mario Hezonja,,2,86,1533,517,194,117,0.419,0.332,0.881,17.8,6.0,2.3,1.4,0.5,0.015,-3.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,ORL,7,17.1,5.6,2.3-7.4,.308,0.6-3.1,.182,0.4-0.7,.600
365,2015,6.0,SAC,Willie Cauley-Stein,University of Kentucky,2,73,1516,495,362,41,0.56,0.0,0.644,20.8,6.8,5.0,0.6,3.8,0.121,0.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,SAC,7,14.9,4.6,2.0-3.9,.519,0.0-0.0,.000,0.6-1.0,.571
366,2015,7.0,DEN,Emmanuel Mudiay,,2,75,2299,991,272,398,0.364,0.318,0.704,30.7,13.2,3.6,5.3,-2.2,-0.046,-4.2,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,DEN,7,33.0,17.0,5.3-14.4,.366,1.0-3.3,.304,5.4-6.3,.864
367,2015,8.0,DET,Stanley Johnson,University of Arizona,2,80,1821,622,327,128,0.375,0.309,0.769,22.8,7.8,4.1,1.6,0.8,0.021,-2.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,DET,7,19.1,4.1,1.6-4.3,.367,0.6-1.7,.333,0.4-0.9,.500
368,2015,9.0,CHO,Frank Kaminsky,University of Wisconsin,2,85,1805,650,350,107,0.413,0.332,0.73,21.2,7.6,4.1,1.3,3.4,0.091,-1.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2015,10.0,MIA,Justise Winslow,Duke University,2,84,2449,573,431,139,0.404,0.257,0.692,29.2,6.8,5.1,1.7,2.3,0.046,-0.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,MIA,6,36.2,11.8,4.7-15.0,.311,0.5-3.3,.150,2.0-2.7,.750
370,2015,11.0,IND,Myles Turner,University of Texas at Austin,2,67,1557,734,380,48,0.506,0.208,0.739,23.2,11.0,5.7,0.7,3.9,0.119,-1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,IND,7,27.1,16.4,6.3-11.3,.557,0.3-1.4,.200,3.6-4.6,.781
371,2015,12.0,UTA,Trey Lyles,University of Kentucky,2,88,1569,539,329,72,0.419,0.363,0.711,17.8,6.1,3.7,0.8,2.2,0.067,-2.8,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,UTAH,8,23.4,6.4,2.3-7.9,.286,1.0-3.6,.276,0.9-1.0,.875
372,2015,13.0,PHO,Devin Booker,University of Kentucky,2,83,2361,1209,205,218,0.426,0.34,0.837,28.4,14.6,2.5,2.6,2.1,0.043,-3.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,PHX,7,36.1,23.0,8.4-19.0,.444,1.7-5.3,.324,4.4-5.4,.816
373,2015,14.0,OKC,Cameron Payne,Murray State University,1,57,698,283,85,108,0.41,0.324,0.792,12.2,5.0,1.5,1.9,1.4,0.093,-1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2015,15.0,ATL,Kelly Oubre,University of Kansas,2,68,746,261,137,15,0.421,0.326,0.643,11.0,3.8,2.0,0.2,0.4,0.029,-5.7,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2015,16.0,BOS,Terry Rozier,University of Louisville,2,45,428,109,80,49,0.317,0.286,0.75,9.5,2.4,1.8,1.1,-0.2,-0.022,-5.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,BOS,6,19.5,6.2,2.5-5.5,.455,1.0-2.5,.400,0.2-0.3,.500
376,2015,17.0,MIL,Rashad Vaughn,"University of Nevada, Las Vegas",2,76,1101,265,96,41,0.322,0.314,0.8,14.5,3.5,1.3,0.5,-0.5,-0.022,-5.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,MIL,6,16.7,8.0,3.0-6.8,.439,2.0-4.7,.429,0.0-0.0,.000
377,2015,18.0,HOU,Sam Dekker,University of Wisconsin,2,10,111,34,25,6,0.424,0.333,0.5,11.1,3.4,2.5,0.6,0.1,0.057,-2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,HOU,7,15.0,4.9,2.0-4.7,.424,0.7-2.1,.333,0.1-0.3,.500
378,2015,19.0,WAS,Jerian Grant,University of Notre Dame,2,80,1304,442,150,185,0.389,0.217,0.786,16.3,5.5,1.9,2.3,0.9,0.032,-3.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2015,20.0,TOR,Delon Wright,University of Utah,1,27,229,103,37,31,0.45,0.385,0.743,8.5,3.8,1.4,1.1,0.6,0.124,-0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2015,21.0,DAL,Justin Anderson,University of Virginia,2,62,773,258,160,32,0.411,0.27,0.797,12.5,4.2,2.6,0.5,1.5,0.09,-0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,DAL,7,18.0,7.1,2.7-6.3,.432,0.7-2.4,.294,1.0-1.3,.778
381,2015,22.0,CHI,Bobby Portis,University of Arkansas,2,68,1163,473,359,55,0.439,0.321,0.712,17.1,7.0,5.3,0.8,1.8,0.076,-2.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,CHI,6,10.2,6.2,2.7-4.0,.667,0.2-0.2,1.000,0.7-1.2,.571
382,2015,23.0,POR,Rondae Hollis-Jefferson,University of Arizona,2,36,797,202,183,63,0.435,0.318,0.734,22.1,5.6,5.1,1.8,1.4,0.082,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,BKN,7,26.0,5.0,1.6-4.6,.344,0.4-1.1,.375,1.4-1.7,.833
383,2015,24.0,CLE,Tyus Jones,Duke University,2,41,658,178,58,126,0.354,0.29,0.75,16.0,4.3,1.4,3.1,0.5,0.038,-3.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
